date,Buy and hold SPY,Rule[SPY Garman-Klass realized volatility 20d],Rule[SPY Parkinson realized volatility 20d],Rule[SPY realized volatility 20d],Rule[VIX close],Rule[VIX z-score 252d],Rule[VIX/realized volatility gap 20d],TabICL[Direct all-history] Calibration Base,TabPFN[Direct all-history] Calibration Base,XGBoost[Raw + TabICL embeddings] Calibrated,XGBoost[Raw + TabICL embeddings] Calibration Base,XGBoost[Raw + TabPFN embeddings] Calibrated,XGBoost[Raw + TabPFN embeddings] Calibration Base,XGBoost[Raw all-history incumbent] Calibrated,XGBoost[Raw all-history incumbent] Calibration Base,XGBoost[Raw] Calibrated,XGBoost[Raw] Calibration Base
2020-02-18,1.0414626898288757,1.0414626898288757,1.0414626898288757,1.0414626898288757,1.0414626898288757,1.0242906207386009,1.0335772061912092,1.0451020684441756,1.0414626898288757,1.0414626898288757,1.0310810745110102,1.042826932140361,1.042826932140361,1.0370175805285953,1.0370175805285953,1.0414626898288757,1.0414626898288757
2020-02-19,1.0371839945857673,1.0371839945857673,1.0371839945857673,1.0371839945857673,1.0371839945857673,1.0200824743985384,1.0293309072899568,1.0408084213529392,1.0371839945857673,1.0371839945857673,1.0268450305971428,1.0385426321097304,1.0385426321097304,1.0327571473588226,1.0327571473588226,1.0371839945857673,1.0371839945857673
2020-02-20,1.026502932178286,1.026502932178286,1.026502932178286,1.026502932178286,1.026502932178286,1.0095775257812198,1.0187307170478155,1.030090034103681,1.026502932178286,1.026502932178286,1.0162704402526395,1.0278475782675005,1.0278475782675005,1.0221216732285865,1.0221216732285865,1.026502932178286,1.026502932178286
2020-02-21,0.9924584976840565,0.9924584976840565,0.9924584976840565,0.9924584976840565,0.9924584976840565,0.9760944300531159,0.9849440515872535,0.9959266317500377,0.9924584976840565,0.9924584976840565,0.9825653709858782,0.9937585479769346,0.9937585479769346,0.988222545171036,0.988222545171036,0.9924584976840565,0.9924584976840565
2020-02-24,0.9623847951669091,0.9623847951669091,0.9623847951669091,0.9623847951669091,0.9773720235005986,0.9612567079176546,0.9699718053511677,0.9807874380673027,0.9773720235005986,0.9623847951669091,0.967629283343393,0.9636454510409208,0.9636454510409208,0.9582772014477834,0.9582772014477834,0.9773720235005986,0.9773720235005986
2020-02-25,0.9588449650627187,0.9588449650627187,0.9588449650627187,0.9588449650627187,0.975574545543156,0.9594888675228198,0.9681879370824454,0.9789836788451507,0.975574545543156,0.9588449650627187,0.9658497231902835,0.9618250352529955,0.9618250352529955,0.9564669267820958,0.9564669267820958,0.975574545543156,0.975574545543156
2020-02-26,0.9157818119320963,0.9157818119320963,0.9157818119320963,0.9157818119320963,0.9536672938101742,0.9379428316490432,0.9464465571341889,0.9569998724892759,0.9536672938101742,0.9157818119320963,0.9441608495733731,0.9402265389959614,0.9402265389959614,0.9349887508343819,0.9349887508343819,0.9536672938101742,0.9536672938101742
2020-02-27,0.9119341213533566,0.9138121775521298,0.9138121775521298,0.9138121775521298,0.9516638599060306,0.9359724311946389,0.9444582923238828,0.9549894376098894,0.9516638599060306,0.9119341213533566,0.9421773865047772,0.9382513410018326,0.9382513410018326,0.9330245562189511,0.9330245562189511,0.9516638599060306,0.9516638599060306
2020-02-28,0.9514267097280722,0.9335991376706476,0.9335991376706476,0.9335991376706476,0.9722704301671509,0.9562392317725114,0.9649088389710903,0.9756680172784281,0.9722704301671509,0.9514267097280722,0.9625785442364225,0.958567487275217,0.958567487275217,0.9532275258630593,0.9532275258630593,0.9722704301671509,0.9722704301671509
2020-03-02,0.9241848096193908,0.9202334132328484,0.9202334132328484,0.9202334132328484,0.9583510742848631,0.9425493840072566,0.937232663877317,0.9617000203774735,0.9583510742848631,0.9241848096193908,0.9487979407066229,0.9448443074081915,0.9448443074081915,0.9395807947092593,0.9395807947092593,0.9583510742848631,0.9583510742848631
2020-03-03,0.9630312507677237,0.9395735888978226,0.9395735888978226,0.9395735888978226,0.9784923535069164,0.9623585654578339,0.9766275480397169,0.9819116830531075,0.9784923535069164,0.9630312507677237,0.9687384455611111,0.9647017203412096,0.9647017203412096,0.9593275865120854,0.9593275865120854,0.9784923535069164,0.9784923535069164
