Model,Evaluation Window,bin,rows,high_vol_rows,score_min,score_max,mean_score,observed_high_vol_rate,abs_calibration_error
TabPFN[Direct all-history],holdout,3,157,6,0.06505553424358368,0.07861328125,0.0714969448507971,0.03821656050955414,0.03328038434124297
TabPFN[Direct all-history],holdout,4,157,12,0.07861328125,0.09386061131954193,0.08592830503442485,0.07643312101910828,0.009495184015316571
TabPFN[Direct all-history],holdout,5,157,9,0.09401709586381912,0.11170797049999237,0.10229202279239703,0.05732484076433121,0.04496718202806582
TabPFN[Direct all-history],holdout,6,157,22,0.11170797049999237,0.14334554970264435,0.12622317339584327,0.14012738853503184,0.013904215139188575
TabPFN[Direct all-history],holdout,7,157,32,0.14334554970264435,0.20097680389881134,0.16847391132336514,0.20382165605095542,0.03534774472759028
TabPFN[Direct all-history],holdout,8,157,52,0.2013668566942215,0.3447265625,0.26279099095778863,0.33121019108280253,0.0684192001250139
TabPFN[Direct all-history],holdout,9,157,92,0.3447265625,0.6064453125,0.4574245833287573,0.5859872611464968,0.1285626778177395
TabPFN[Direct all-history],holdout,10,157,118,0.6072736382484436,0.9755859375,0.8021184361664353,0.7515923566878981,0.050526079478537156
TabPFN[Direct all-history] Calibration Base,calibration,1,51,4,0.0029372945427894592,0.014918997883796692,0.01166889735716669,0.0784313725490196,0.06676247519185291
TabPFN[Direct all-history] Calibration Base,calibration,2,51,12,0.014941317960619926,0.019695790484547615,0.01770913467614674,0.23529411764705882,0.21758498297091208
TabPFN[Direct all-history] Calibration Base,calibration,3,51,14,0.019695790484547615,0.024309847503900528,0.022312192538497495,0.27450980392156865,0.2521976113830712
TabPFN[Direct all-history] Calibration Base,calibration,4,50,6,0.02432473748922348,0.028971577063202858,0.026459461599588393,0.12,0.0935405384004116
TabPFN[Direct all-history] Calibration Base,calibration,5,50,1,0.029060455039143562,0.03561510145664215,0.0322854957729578,0.02,0.012285495772957799
TabPFN[Direct all-history] Calibration Base,calibration,6,50,6,0.0357033871114254,0.044550225138664246,0.03984938256442547,0.12,0.08015061743557453
TabPFN[Direct all-history] Calibration Base,calibration,7,50,8,0.04477611929178238,0.05618114769458771,0.049869648665189746,0.16,0.11013035133481025
TabPFN[Direct all-history] Calibration Base,calibration,8,50,20,0.05655425041913986,0.0810546875,0.0691146694123745,0.4,0.33088533058762554
TabPFN[Direct all-history] Calibration Base,calibration,9,50,22,0.08208727836608887,0.12744140625,0.10198166251182555,0.44,0.33801833748817445
TabPFN[Direct all-history] Calibration Base,calibration,10,50,19,0.12922513484954834,0.5693359375,0.24860797435045243,0.38,0.13139202564954758
TabPFN[Direct all-history] Calibration Base,holdout,1,158,15,0.008615097962319851,0.03113172948360443,0.02287729581983029,0.0949367088607595,0.07205941304092921
TabPFN[Direct all-history] Calibration Base,holdout,2,157,12,0.031176084652543068,0.04133744165301323,0.036663075624282955,0.07643312101910828,0.03977004539482532
TabPFN[Direct all-history] Calibration Base,holdout,3,157,9,0.041386887431144714,0.04908424988389015,0.04564697304918508,0.05732484076433121,0.011677867715146131
TabPFN[Direct all-history] Calibration Base,holdout,4,157,7,0.04911831021308899,0.0563526451587677,0.052359381749941286,0.044585987261146494,0.007773394488794792
TabPFN[Direct all-history] Calibration Base,holdout,5,157,6,0.056381452828645706,0.0701422393321991,0.062137288462584185,0.03821656050955414,0.023920727953030047
TabPFN[Direct all-history] Calibration Base,holdout,6,157,17,0.07019899785518646,0.0947265625,0.08032460387345332,0.10828025477707007,0.02795565090361675
TabPFN[Direct all-history] Calibration Base,holdout,7,157,43,0.09478181600570679,0.15370528399944305,0.12193606608802346,0.27388535031847133,0.15194928423044787
TabPFN[Direct all-history] Calibration Base,holdout,8,157,54,0.15370528399944305,0.26806640625,0.20080045454061715,0.34394904458598724,0.1431485900453701
TabPFN[Direct all-history] Calibration Base,holdout,9,157,85,0.2685546875,0.5643153786659241,0.40467332350979945,0.5414012738853503,0.13672795037555086
TabPFN[Direct all-history] Calibration Base,holdout,10,157,118,0.5654296875,0.990707516670227,0.7972149928663946,0.7515923566878981,0.04562263617849649
TabICL[Direct all-history],holdout,1,158,3,0.001076801330782473,0.049850475043058395,0.03344533066898938,0.0189873417721519,0.01445798889683748
TabICL[Direct all-history],holdout,2,157,5,0.04987618327140808,0.08200857043266296,0.0653274363250869,0.03184713375796178,0.03348030256712512
TabICL[Direct all-history],holdout,3,157,17,0.08209023624658585,0.10918756574392319,0.09492458028208678,0.10828025477707007,0.013355674494983288
TabICL[Direct all-history],holdout,4,157,28,0.10924026370048523,0.13472531735897064,0.12100030814006829,0.17834394904458598,0.057343640904517684
TabICL[Direct all-history],holdout,5,157,15,0.13478849828243256,0.16693173348903656,0.1508868261697186,0.09554140127388536,0.055345424895833245
TabICL[Direct all-history],holdout,6,157,24,0.1675361841917038,0.2111816257238388,0.18774946565461006,0.15286624203821655,0.03488322361639351
TabICL[Direct all-history],holdout,7,157,32,0.21118177473545074,0.2761697769165039,0.24209688300160087,0.20382165605095542,0.03827522695064545
TabICL[Direct all-history],holdout,8,157,49,0.2764951288700104,0.3892884850502014,0.3251261422588567,0.31210191082802546,0.013024231430831257
TabICL[Direct all-history],holdout,9,157,74,0.3892884850502014,0.6480209827423096,0.5138034843335486,0.4713375796178344,0.04246590471571421
TabICL[Direct all-history],holdout,10,157,119,0.6485159397125244,0.9918928146362305,0.8282558287784552,0.7579617834394905,0.07029404533896466
TabICL[Direct all-history] Calibration Base,calibration,1,51,14,0.0004888901021331549,0.01687885820865631,0.010698839417183954,0.27450980392156865,0.2638109645043847
TabICL[Direct all-history] Calibration Base,calibration,2,51,11,0.016996299847960472,0.03419346734881401,0.026388198319895594,0.21568627450980393,0.18929807618990835
TabICL[Direct all-history] Calibration Base,calibration,3,51,9,0.03421138972043991,0.047025520354509354,0.04044672532701025,0.17647058823529413,0.1360238629082839
TabICL[Direct all-history] Calibration Base,calibration,4,50,6,0.04709847643971443,0.05564606934785843,0.05212072171270847,0.12,0.06787927828729153
TabICL[Direct all-history] Calibration Base,calibration,5,50,7,0.05587464198470116,0.06553833931684494,0.06122917003929615,0.14,0.07877082996070386
TabICL[Direct all-history] Calibration Base,calibration,6,50,5,0.06573796272277832,0.0812358632683754,0.07293636307120323,0.1,0.027063636928796778
TabICL[Direct all-history] Calibration Base,calibration,7,50,8,0.08143852651119232,0.10087861865758896,0.0909626504778862,0.16,0.06903734952211381
TabICL[Direct all-history] Calibration Base,calibration,8,50,10,0.10107558220624924,0.131532222032547,0.11374458342790604,0.2,0.08625541657209397
TabICL[Direct all-history] Calibration Base,calibration,9,50,19,0.1315942108631134,0.19854721426963806,0.16193070858716965,0.38,0.21806929141283035
TabICL[Direct all-history] Calibration Base,calibration,10,50,23,0.1998453140258789,0.4978299140930176,0.3128049448132515,0.46,0.14719505518674852
TabICL[Direct all-history] Calibration Base,holdout,1,158,3,0.006783625576645136,0.02759109064936638,0.018148112549929866,0.0189873417721519,0.0008392292222220328
TabICL[Direct all-history] Calibration Base,holdout,2,157,5,0.027780963107943535,0.04111437126994133,0.034828402695192655,0.03184713375796178,0.0029812689372308715
TabICL[Direct all-history] Calibration Base,holdout,3,157,9,0.041157178580760956,0.05218786001205444,0.046180316976680874,0.05732484076433121,0.011144523787650337
TabICL[Direct all-history] Calibration Base,holdout,4,157,15,0.05226844549179077,0.07013383507728577,0.06110360800840293,0.09554140127388536,0.03443779326548243
TabICL[Direct all-history] Calibration Base,holdout,5,157,20,0.07020462304353714,0.09662993252277374,0.08350139153990777,0.12738853503184713,0.04388714349193937
TabICL[Direct all-history] Calibration Base,holdout,6,157,14,0.09677213430404663,0.1285250335931778,0.11207037452299884,0.08917197452229299,0.02289840000070585
TabICL[Direct all-history] Calibration Base,holdout,7,157,31,0.1286466419696808,0.1867368370294571,0.15251953055144876,0.19745222929936307,0.04493269874791431
TabICL[Direct all-history] Calibration Base,holdout,8,157,51,0.18888849020004272,0.31933361291885376,0.2480593253472808,0.3248407643312102,0.07678143898392936
TabICL[Direct all-history] Calibration Base,holdout,9,157,93,0.3200415074825287,0.6706801056861877,0.4867165561314601,0.5923566878980892,0.10564013176662906
TabICL[Direct all-history] Calibration Base,holdout,10,157,125,0.6734303832054138,0.9930536150932312,0.8408035282876082,0.7961783439490446,0.04462518433856355
