Objective,Target Column,Return Column,Portfolio Diagnostic Caveat,Model,Evaluation Window,month,rows,top_k,spearman_ic,top_k_hit_rate,selected_mean_forward_return,universe_mean_forward_return,active_forward_return
benchmark_outperform_1m,target_outperform_benchmark_next_1m,forward_1m_vs_benchmark_return,benchmark-relative active-return diagnostic; not a benchmark-relative optimizer,ObjectiveSpecific[benchmark_outperform_1m][TabPFN direct],holdout,2022-07,25,5,-0.011160286639121853,0.4,0.009350660048728598,0.00018463051699273424,0.009166029531735863
benchmark_outperform_1m,target_outperform_benchmark_next_1m,forward_1m_vs_benchmark_return,benchmark-relative active-return diagnostic; not a benchmark-relative optimizer,ObjectiveSpecific[benchmark_outperform_1m][TabPFN direct],holdout,2022-08,25,5,-0.4293133374279802,0.6,-0.002019449434906928,0.020264904529262502,-0.02228435396416943
benchmark_outperform_1m,target_outperform_benchmark_next_1m,forward_1m_vs_benchmark_return,benchmark-relative active-return diagnostic; not a benchmark-relative optimizer,ObjectiveSpecific[benchmark_outperform_1m][TabPFN direct],holdout,2022-09,25,5,0.6138461538461538,0.6,-0.000772743261954334,-0.027273297262613846,0.026500554000659513
benchmark_outperform_1m,target_outperform_benchmark_next_1m,forward_1m_vs_benchmark_return,benchmark-relative active-return diagnostic; not a benchmark-relative optimizer,ObjectiveSpecific[benchmark_outperform_1m][TabPFN direct],holdout,2022-10,25,5,-0.17195614859346517,0.2,-0.024781102468557803,0.009043186360768231,-0.03382428882932603
benchmark_outperform_1m,target_outperform_benchmark_next_1m,forward_1m_vs_benchmark_return,benchmark-relative active-return diagnostic; not a benchmark-relative optimizer,ObjectiveSpecific[benchmark_outperform_1m][TabPFN direct],holdout,2022-11,25,5,-0.5601878533626137,0.4,-0.006778643758804525,0.02488715971648872,-0.03166580347529325
benchmark_outperform_1m,target_outperform_benchmark_next_1m,forward_1m_vs_benchmark_return,benchmark-relative active-return diagnostic; not a benchmark-relative optimizer,ObjectiveSpecific[benchmark_outperform_1m][TabPFN direct],holdout,2022-12,25,5,0.16923076923076924,0.4,-0.01454755835146424,-0.008866940349004405,-0.0056806180024598345
benchmark_outperform_1m,target_outperform_benchmark_next_1m,forward_1m_vs_benchmark_return,benchmark-relative active-return diagnostic; not a benchmark-relative optimizer,ObjectiveSpecific[benchmark_outperform_1m][TabPFN direct],holdout,2023-01,25,5,-0.04693210319553188,0.6,-0.0021281332436349663,-0.012603524513308489,0.010475391269673524
benchmark_outperform_1m,target_outperform_benchmark_next_1m,forward_1m_vs_benchmark_return,benchmark-relative active-return diagnostic; not a benchmark-relative optimizer,ObjectiveSpecific[benchmark_outperform_1m][TabPFN direct],holdout,2023-02,25,5,-0.10927280531823286,0.4,-0.025733199940032536,-0.009927501636034494,-0.015805698303998042
benchmark_outperform_1m,target_outperform_benchmark_next_1m,forward_1m_vs_benchmark_return,benchmark-relative active-return diagnostic; not a benchmark-relative optimizer,ObjectiveSpecific[benchmark_outperform_1m][TabPFN direct],holdout,2023-03,25,5,-0.05771450985117933,0.0,-0.012000716738107231,-0.008014929948722362,-0.00398578678938487
benchmark_outperform_1m,target_outperform_benchmark_next_1m,forward_1m_vs_benchmark_return,benchmark-relative active-return diagnostic; not a benchmark-relative optimizer,ObjectiveSpecific[benchmark_outperform_1m][TabPFN direct],holdout,2023-04,25,5,-0.08310889418569825,0.6,0.015513254306131975,-0.028587858639420018,0.044101112945551996
benchmark_outperform_1m,target_outperform_benchmark_next_1m,forward_1m_vs_benchmark_return,benchmark-relative active-return diagnostic; not a benchmark-relative optimizer,ObjectiveSpecific[benchmark_outperform_1m][TabPFN direct],holdout,2023-05,25,5,0.66,0.6,0.015111950008338182,-0.02118575250071419,0.03629770250905237
benchmark_outperform_1m,target_outperform_benchmark_next_1m,forward_1m_vs_benchmark_return,benchmark-relative active-return diagnostic; not a benchmark-relative optimizer,ObjectiveSpecific[benchmark_outperform_1m][TabPFN direct],holdout,2023-06,25,5,0.3716099318597033,0.6,0.00800766010132561,-0.005268348431907626,0.013276008533233234
benchmark_outperform_1m,target_outperform_benchmark_next_1m,forward_1m_vs_benchmark_return,benchmark-relative active-return diagnostic; not a benchmark-relative optimizer,ObjectiveSpecific[benchmark_outperform_1m][TabPFN direct],holdout,2023-07,25,5,-0.2494227067018283,0.6,-0.013245899963738372,-0.004922288464401805,-0.008323611499336567
benchmark_outperform_1m,target_outperform_benchmark_next_1m,forward_1m_vs_benchmark_return,benchmark-relative active-return diagnostic; not a benchmark-relative optimizer,ObjectiveSpecific[benchmark_outperform_1m][TabPFN direct],holdout,2023-08,25,5,-0.34384615384615386,0.4,0.011048754119849801,0.003265288068547414,0.007783466051302387
benchmark_outperform_1m,target_outperform_benchmark_next_1m,forward_1m_vs_benchmark_return,benchmark-relative active-return diagnostic; not a benchmark-relative optimizer,ObjectiveSpecific[benchmark_outperform_1m][TabPFN direct],holdout,2023-09,25,5,-0.41846153846153844,0.2,-0.018366740697074578,0.0031346393000424434,-0.021501379997117022
benchmark_outperform_1m,target_outperform_benchmark_next_1m,forward_1m_vs_benchmark_return,benchmark-relative active-return diagnostic; not a benchmark-relative optimizer,ObjectiveSpecific[benchmark_outperform_1m][TabPFN direct],holdout,2023-10,25,5,0.6067718802353987,1.0,0.019349485514015184,-0.0169500056016252,0.03629949111564039
