Months,CAGR,Annualized Volatility,Sharpe,Sortino,Max Drawdown,Average Monthly Return,Annualized Turnover,Average Holdings,Total Transaction Cost,Final Equity,Strategy,Turnover Cap,Constraint Source
75,0.17752948919511402,0.18490060453397444,0.9834287875479618,1.214165488293378,-0.20420653882054107,0.015153048111144308,7.928545924843881,5.64,0.02477670601513713,2.776986065835697,FeatureSensitivity[strict_time_series][TabPFN direct] | inverse-vol capped top-k,1.0,post_score_turnover_cap
75,0.17752948919511402,0.18490060453397444,0.9834287875479618,1.214165488293378,-0.20420653882054107,0.015153048111144308,7.928545924843881,5.64,0.02477670601513713,2.776986065835697,TabPFN[Direct allocation scorer] | inverse-vol capped top-k,1.0,post_score_turnover_cap
75,0.17325034403427497,0.18350022876434618,0.9689121274693562,1.2872534429095361,-0.1947595764054636,0.01481629975359802,5.604102564102564,5.293333333333333,0.017512820512820514,2.714512300548184,FeatureSensitivity[full][TabPFN direct],1.0,post_score_turnover_cap
75,0.17498244123050832,0.18758409853408078,0.9610223114154636,1.1641966134347688,-0.2112439316797471,0.015022708663167367,6.537523809523809,5.373333333333333,0.020429761904761905,2.7396564355912614,FeatureSensitivity[identity_ablated][TabPFN direct],1.0,post_score_turnover_cap
75,0.17498244123050832,0.18758409853408078,0.9610223114154636,1.1641966134347688,-0.2112439316797471,0.015022708663167367,6.537523809523809,5.373333333333333,0.020429761904761905,2.7396564355912614,FeatureSensitivity[strict_time_series][TabPFN direct],1.0,post_score_turnover_cap
75,0.17498244123050832,0.18758409853408078,0.9610223114154636,1.1641966134347688,-0.2112439316797471,0.015022708663167367,6.537523809523809,5.373333333333333,0.020429761904761905,2.7396564355912614,TabPFN[Direct allocation scorer],1.0,post_score_turnover_cap
75,0.13970941842983153,0.15245017676874345,0.9376021163202501,1.442736967542141,-0.21196975032289422,0.011911467364314176,0.16,5.0,0.0005,2.264453243630532,FeatureSensitivity[metadata_only][TabPFN direct],1.0,post_score_turnover_cap
75,0.12265829510421722,0.1347885110816859,0.928722892280278,1.4777909828811413,-0.20745917218136167,0.010431764654827973,1.0785005154285938,5.0,0.003370314110714356,2.060854994737574,FeatureSensitivity[metadata_only][TabPFN direct] | inverse-vol capped top-k,1.0,post_score_turnover_cap
75,0.13466307368038066,0.1516110701352041,0.9123904928617953,1.392160575326003,-0.21553153845762274,0.011527374916996926,0.16,5.0,0.0005,2.202511877960856,FeatureSensitivity[metadata_only][XGBoost light],1.0,post_score_turnover_cap
75,0.11921961470923859,0.1337452071800309,0.9117966702935918,1.4660457679660857,-0.21400271422798645,0.010162369547873232,1.0865060185374156,5.0,0.0033953313079294234,2.021718589680526,FeatureSensitivity[metadata_only][XGBoost light] | inverse-vol capped top-k,1.0,post_score_turnover_cap
