Model,Evaluation Window,bin,rows,observed_rate,mean_predicted_probability,score_min,score_max
XGBoost[GPU allocation scorer],holdout,"(0.528, 0.58]",187,0.28342245989304815,0.5521417884903158,0.527947723865509,0.5794150233268738
XGBoost[GPU allocation scorer],holdout,"(0.58, 0.793]",188,0.30319148936170215,0.6360683485548547,0.5801063179969788,0.7934183478355408
XGBoost[GPU allocation scorer] Calibration Base,calibration,"(0.0785, 0.166]",60,0.08333333333333333,0.12863866960008938,0.07952971011400223,0.16388338804244995
XGBoost[GPU allocation scorer] Calibration Base,calibration,"(0.166, 0.245]",60,0.08333333333333333,0.20058324361840885,0.1663311868906021,0.24439556896686554
XGBoost[GPU allocation scorer] Calibration Base,calibration,"(0.245, 0.312]",60,0.18333333333333332,0.2831186311940352,0.24509738385677338,0.31166550517082214
XGBoost[GPU allocation scorer] Calibration Base,calibration,"(0.312, 0.359]",60,0.2,0.3364773566524188,0.3119930624961853,0.35845106840133667
XGBoost[GPU allocation scorer] Calibration Base,calibration,"(0.359, 0.406]",60,0.16666666666666666,0.38336580793062847,0.3596058785915375,0.4058528244495392
XGBoost[GPU allocation scorer] Calibration Base,calibration,"(0.406, 0.44]",60,0.3,0.4221544509132703,0.40682217478752136,0.44003018736839294
XGBoost[GPU allocation scorer] Calibration Base,calibration,"(0.44, 0.478]",60,0.23333333333333334,0.45820883015791575,0.4401017129421234,0.47758615016937256
XGBoost[GPU allocation scorer] Calibration Base,calibration,"(0.478, 0.514]",60,0.3,0.49399666041135787,0.47862938046455383,0.5136088132858276
XGBoost[GPU allocation scorer] Calibration Base,calibration,"(0.514, 0.574]",60,0.2,0.5413790305455526,0.5141441226005554,0.5737894773483276
XGBoost[GPU allocation scorer] Calibration Base,calibration,"(0.574, 0.773]",60,0.25,0.6330518086751302,0.5762311816215515,0.773041844367981
XGBoost[GPU allocation scorer] Calibration Base,holdout,"(0.0716, 0.194]",188,0.1276595744680851,0.15026974618593428,0.07255880534648895,0.1937868893146515
XGBoost[GPU allocation scorer] Calibration Base,holdout,"(0.194, 0.284]",187,0.12299465240641712,0.23989618374383387,0.19379624724388123,0.2833854854106903
XGBoost[GPU allocation scorer] Calibration Base,holdout,"(0.284, 0.339]",188,0.18617021276595744,0.3130174623207843,0.2847423553466797,0.338482141494751
XGBoost[GPU allocation scorer] Calibration Base,holdout,"(0.339, 0.376]",187,0.1925133689839572,0.3586541350512581,0.33884957432746887,0.37606167793273926
XGBoost[GPU allocation scorer] Calibration Base,holdout,"(0.376, 0.414]",188,0.13297872340425532,0.3950072544369292,0.3761829137802124,0.41445377469062805
XGBoost[GPU allocation scorer] Calibration Base,holdout,"(0.414, 0.451]",187,0.24064171122994651,0.43393913548897933,0.4145175516605377,0.4513493776321411
XGBoost[GPU allocation scorer] Calibration Base,holdout,"(0.451, 0.49]",187,0.20855614973262032,0.470996410929583,0.45138299465179443,0.4899504482746124
XGBoost[GPU allocation scorer] Calibration Base,holdout,"(0.49, 0.535]",188,0.25,0.5110666777225251,0.4901149868965149,0.5353425741195679
XGBoost[GPU allocation scorer] Calibration Base,holdout,"(0.535, 0.582]",187,0.2620320855614973,0.558869619101764,0.5354333519935608,0.5817400217056274
XGBoost[GPU allocation scorer] Calibration Base,holdout,"(0.582, 0.782]",188,0.2765957446808511,0.6380760317787211,0.5822241306304932,0.7820970416069031
XGBoost[GPU allocation scorer] Calibrated,calibration,"(0.0964, 0.119]",60,0.08333333333333333,0.10930732885996501,0.09744267910718918,0.11833560466766357
XGBoost[GPU allocation scorer] Calibrated,calibration,"(0.119, 0.142]",60,0.08333333333333333,0.12869940586388112,0.11899623274803162,0.14178790152072906
XGBoost[GPU allocation scorer] Calibrated,calibration,"(0.142, 0.164]",60,0.18333333333333332,0.15450149178504943,0.14200842380523682,0.16425222158432007
XGBoost[GPU allocation scorer] Calibrated,calibration,"(0.164, 0.182]",60,0.2,0.17329585080345472,0.16436828672885895,0.18150413036346436
XGBoost[GPU allocation scorer] Calibrated,calibration,"(0.182, 0.201]",60,0.16666666666666666,0.1913130074739456,0.181947261095047,0.2003888040781021
XGBoost[GPU allocation scorer] Calibrated,calibration,"(0.201, 0.215]",60,0.3,0.20724846671024957,0.2007899284362793,0.2148948460817337
XGBoost[GPU allocation scorer] Calibrated,calibration,"(0.215, 0.232]",60,0.23333333333333334,0.22296059206128122,0.21492598950862885,0.2316971719264984
XGBoost[GPU allocation scorer] Calibrated,calibration,"(0.232, 0.249]",60,0.3,0.23935146480798722,0.2321767508983612,0.24865593016147614
XGBoost[GPU allocation scorer] Calibrated,calibration,"(0.249, 0.279]",60,0.2,0.2623762706915537,0.24891410768032074,0.27878573536872864
XGBoost[GPU allocation scorer] Calibrated,calibration,"(0.279, 0.393]",60,0.25,0.31114507267872493,0.2800544202327728,0.39262136816978455
XGBoost[GPU allocation scorer] Calibrated,holdout,"(0.0949, 0.127]",188,0.1276595744680851,0.11489398583294229,0.09587200731039047,0.12662683427333832
XGBoost[GPU allocation scorer] Calibrated,holdout,"(0.127, 0.155]",187,0.12299465240641712,0.14061081656478944,0.12662950158119202,0.15447799861431122
XGBoost[GPU allocation scorer] Calibrated,holdout,"(0.155, 0.174]",188,0.18617021276595744,0.16480598043888173,0.15493591129779816,0.17397385835647583
XGBoost[GPU allocation scorer] Calibrated,holdout,"(0.174, 0.188]",187,0.1925133689839572,0.18162200986382795,0.17411017417907715,0.1883534938097
XGBoost[GPU allocation scorer] Calibrated,holdout,"(0.188, 0.204]",188,0.13297872340425532,0.1959850402905586,0.18840132653713226,0.20396889746189117
XGBoost[GPU allocation scorer] Calibrated,holdout,"(0.204, 0.22]",187,0.24064171122994651,0.21229428044933688,0.20399563014507294,0.21986405551433563
XGBoost[GPU allocation scorer] Calibrated,holdout,"(0.22, 0.237]",187,0.20855614973262032,0.22872633379410934,0.2198789268732071,0.23742559552192688
XGBoost[GPU allocation scorer] Calibrated,holdout,"(0.237, 0.259]",188,0.25,0.2474841502435664,0.23750248551368713,0.259281188249588
XGBoost[GPU allocation scorer] Calibrated,holdout,"(0.259, 0.283]",187,0.2620320855614973,0.2711639348517127,0.25932618975639343,0.2829296290874481
XGBoost[GPU allocation scorer] Calibrated,holdout,"(0.283, 0.398]",188,0.2765957446808511,0.3138570647607458,0.28318315744400024,0.3982076048851013
TabPFN[Direct allocation scorer],holdout,"(0.0192, 0.101]",188,0.09574468085106383,0.053415758693788916,0.020154092460870743,0.10047613084316254
TabPFN[Direct allocation scorer],holdout,"(0.101, 0.134]",187,0.11764705882352941,0.11704579649124554,0.10069571435451508,0.13427734375
TabPFN[Direct allocation scorer],holdout,"(0.134, 0.176]",188,0.13829787234042554,0.15577722095111582,0.13438300788402557,0.17588184773921967
TabPFN[Direct allocation scorer],holdout,"(0.176, 0.201]",187,0.1497326203208556,0.19034559474909368,0.17598243057727814,0.2004884034395218
TabPFN[Direct allocation scorer],holdout,"(0.201, 0.213]",190,0.16842105263157894,0.20753538090931742,0.2005860060453415,0.21337890625
TabPFN[Direct allocation scorer],holdout,"(0.213, 0.223]",186,0.22043010752688172,0.2184058648123536,0.21347491443157196,0.22304968535900116
TabPFN[Direct allocation scorer],holdout,"(0.223, 0.232]",188,0.2393617021276596,0.2274478089777713,0.22314453125,0.23174603283405304
TabPFN[Direct allocation scorer],holdout,"(0.232, 0.24]",187,0.25668449197860965,0.23562114562261552,0.23183982074260712,0.2398388832807541
TabPFN[Direct allocation scorer],holdout,"(0.24, 0.252]",189,0.2698412698412698,0.2450464686388692,0.2400488406419754,0.25244140625
TabPFN[Direct allocation scorer],holdout,"(0.252, 0.321]",185,0.34594594594594597,0.27122983626417213,0.2527472674846649,0.3214547336101532
TabPFN[Direct allocation scorer] Calibration Base,calibration,"(0.007970000000000001, 0.0907]",60,0.08333333333333333,0.04328655439118544,0.008970525115728378,0.09033203125
TabPFN[Direct allocation scorer] Calibration Base,calibration,"(0.0907, 0.111]",60,0.16666666666666666,0.10090987409154574,0.09070931375026703,0.11029726266860962
TabPFN[Direct allocation scorer] Calibration Base,calibration,"(0.111, 0.184]",61,0.11475409836065574,0.14930883782808899,0.11056870967149734,0.18398241698741913
TabPFN[Direct allocation scorer] Calibration Base,calibration,"(0.184, 0.203]",59,0.2033898305084746,0.1963320647255849,0.1843711882829666,0.20293040573596954
TabPFN[Direct allocation scorer] Calibration Base,calibration,"(0.203, 0.213]",61,0.14754098360655737,0.20857956785647597,0.20302771031856537,0.212890625
TabPFN[Direct allocation scorer] Calibration Base,calibration,"(0.213, 0.22]",59,0.1694915254237288,0.2162569046525632,0.21298669278621674,0.21953602135181427
TabPFN[Direct allocation scorer] Calibration Base,calibration,"(0.22, 0.226]",61,0.3114754098360656,0.22269470916419734,0.21963129937648773,0.2261686772108078
TabPFN[Direct allocation scorer] Calibration Base,calibration,"(0.226, 0.232]",59,0.23728813559322035,0.2290602379431159,0.2262631207704544,0.23193359375
TabPFN[Direct allocation scorer] Calibration Base,calibration,"(0.232, 0.24]",60,0.25,0.23610529775420824,0.2320273369550705,0.2401416152715683
TabPFN[Direct allocation scorer] Calibration Base,calibration,"(0.24, 0.296]",60,0.31666666666666665,0.251808783163627,0.240234375,0.2957265079021454
TabPFN[Direct allocation scorer] Calibration Base,holdout,"(0.008289999999999999, 0.101]",188,0.09042553191489362,0.05046497431999825,0.009292460978031158,0.10069571435451508
TabPFN[Direct allocation scorer] Calibration Base,holdout,"(0.101, 0.139]",187,0.13903743315508021,0.11687308318793455,0.1015625,0.13818359375
TabPFN[Direct allocation scorer] Calibration Base,holdout,"(0.139, 0.18]",188,0.12234042553191489,0.16193123780032423,0.1390550583600998,0.1804639846086502
TabPFN[Direct allocation scorer] Calibration Base,holdout,"(0.18, 0.203]",187,0.16042780748663102,0.19453277522548634,0.1805640310049057,0.20322225987911224
TabPFN[Direct allocation scorer] Calibration Base,holdout,"(0.203, 0.215]",190,0.15263157894736842,0.20944588372581882,0.2033195048570633,0.21484375
TabPFN[Direct allocation scorer] Calibration Base,holdout,"(0.215, 0.223]",187,0.22459893048128343,0.21916308457201178,0.21493957936763763,0.22265625
TabPFN[Direct allocation scorer] Calibration Base,holdout,"(0.223, 0.23]",186,0.22580645161290322,0.22678005895627443,0.22275112569332123,0.2301868349313736
TabPFN[Direct allocation scorer] Calibration Base,holdout,"(0.23, 0.236]",189,0.2698412698412698,0.2331916066231551,0.2302808314561844,0.236328125
TabPFN[Direct allocation scorer] Calibration Base,holdout,"(0.236, 0.245]",186,0.24193548387096775,0.240719615531865,0.23642133176326752,0.2453935295343399
TabPFN[Direct allocation scorer] Calibration Base,holdout,"(0.245, 0.354]",187,0.37433155080213903,0.2674043387333977,0.24551336467266083,0.353515625
