month,Equal weight universe,SPY only,60/40 SPY/TLT,Inverse volatility universe,12M momentum top-k portfolio,Low volatility top-k portfolio,FeatureSensitivity[full][TabPFN direct],FeatureSensitivity[full][TabPFN direct] | inverse-vol capped top-k,FeatureSensitivity[full][XGBoost light],FeatureSensitivity[full][XGBoost light] | inverse-vol capped top-k,FeatureSensitivity[identity_ablated][TabPFN direct],FeatureSensitivity[identity_ablated][TabPFN direct] | inverse-vol capped top-k,FeatureSensitivity[identity_ablated][XGBoost light],FeatureSensitivity[identity_ablated][XGBoost light] | inverse-vol capped top-k,FeatureSensitivity[metadata_only][TabPFN direct],FeatureSensitivity[metadata_only][TabPFN direct] | inverse-vol capped top-k,FeatureSensitivity[metadata_only][XGBoost light],FeatureSensitivity[metadata_only][XGBoost light] | inverse-vol capped top-k,FeatureSensitivity[strict_time_series][TabPFN direct],FeatureSensitivity[strict_time_series][TabPFN direct] | inverse-vol capped top-k,FeatureSensitivity[strict_time_series][XGBoost light],FeatureSensitivity[strict_time_series][XGBoost light] | inverse-vol capped top-k,FeatureSensitivity[ticker_ablated][TabPFN direct],FeatureSensitivity[ticker_ablated][TabPFN direct] | inverse-vol capped top-k,FeatureSensitivity[ticker_ablated][XGBoost light],FeatureSensitivity[ticker_ablated][XGBoost light] | inverse-vol capped top-k,Rule[6M momentum top-k],Rule[6M momentum top-k] | inverse-vol capped top-k,Rule[Risk-adjusted momentum top-k],Rule[Risk-adjusted momentum top-k] | inverse-vol capped top-k,TabPFN[Direct allocation scorer],TabPFN[Direct allocation scorer] | inverse-vol capped top-k,TabPFN[Direct allocation scorer] Calibration Base,TabPFN[Direct allocation scorer] Calibration Base | inverse-vol capped top-k,XGBoost[GPU allocation scorer],XGBoost[GPU allocation scorer] | inverse-vol capped top-k,XGBoost[GPU allocation scorer] Calibrated,XGBoost[GPU allocation scorer] Calibrated | inverse-vol capped top-k,XGBoost[GPU allocation scorer] Calibration Base,XGBoost[GPU allocation scorer] Calibration Base | inverse-vol capped top-k
2021-09,0.0,0.0,0.0,0.043279735150201074,0.4,0.4,0.4,0.5520296814899844,1.6,1.7860253487110975,0.4,0.6015167563872035,1.2000000000000002,1.4644894859107018,0.0,0.05916625837570694,0.0,0.05767013984791644,0.4,0.6015167563872035,1.2000000000000002,1.4644894859107018,0.8,0.9297898941595837,1.2,1.3735803973319771,0.4,0.44768747319017455,1.2000000000000002,1.197161652799382,0.4,0.6015167563872035,0.8,0.7089851871829862,0.8,0.994070992976549,1.6,1.7735853496905853,1.6,1.7735853496905853
2021-10,0.0,0.0,0.0,0.047613540262916726,0.0,0.0,0.4,0.5111623741919091,1.2000000000000002,1.2912489685730546,0.0,0.06579419696724847,0.8,0.9086268461841139,0.0,0.03898310632724146,0.0,0.04888443095511964,0.0,0.06579419696724847,0.8,0.9086268461841139,0.4,0.5666934369574949,1.2000000000000002,1.3618394484269758,0.8,0.8500761083047959,0.4,0.5007564621961953,0.0,0.06579419696724847,0.8,0.7455170858682463,0.8,0.994070992976549,0.4,0.5499057546625938,0.4,0.5499057546625938
2021-11,0.0,0.0,0.0,0.07516043776409254,0.8,0.0,0.8,0.9898164097549885,0.8,0.9904680905417742,0.4,0.5544120384308149,0.8,1.019907494859528,0.0,0.08965686714649508,0.0,0.08809967418866183,0.4,0.5544120384308149,0.8,1.019907494859528,0.8,1.0485186821956831,1.2000000000000002,1.453358589593055,0.8,0.8673101048866064,0.4,0.45108729065218,0.4,0.5544120384308149,0.4,0.5287254658351457,0.8,0.9854804983296532,1.2000000000000002,1.4282781645118905,1.2000000000000002,1.4282781645118905
2021-12,0.0,0.0,0.0,0.06792653962103148,0.8,0.4,0.8,0.988888408410687,1.2000000000000002,1.4389376261233584,0.4,0.540396198779921,0.8,1.019907494859528,0.0,0.1211042635146202,0.0,0.12157273550691883,0.4,0.540396198779921,0.8,1.019907494859528,0.4,0.6100642455098784,1.6,1.7525623870991542,1.2000000000000002,1.3354191380526428,1.6,1.7057775629779377,0.4,0.540396198779921,0.4,0.402570850394054,0.8,0.9740173147877509,0.8,0.8927746311613283,0.8,0.8927746311613283
2022-01,0.0,0.0,0.0,0.04745684872511855,0.0,0.0,0.4,0.3952178999966185,1.2000000000000002,1.2576528855134534,0.4,0.44027439491240605,0.8,0.8565619408981937,0.0,0.04766446708859959,0.0,0.052299300701005164,0.4,0.44027439491240605,0.8,0.8565619408981937,0.8,0.942709028181385,0.8,1.0405211433304,1.6,1.688218811278244,1.2000000000000002,1.0718707375252627,0.4,0.44027439491240605,0.4,0.4044291157487624,0.8,0.6601969351852022,0.8,0.8927746311613283,0.8,0.8927746311613283
2022-02,0.0,0.0,0.0,0.08790016919465926,0.4,0.0,0.4,0.561514257971493,0.8,0.7923582305908601,0.4,0.4913293568936297,1.2000000000000002,1.4001168227899898,0.0,0.07226309523720834,0.0,0.0829694170913011,0.4,0.4913293568936297,1.2000000000000002,1.4001168227899898,0.4,0.5145387764750925,0.8,1.0006147569101196,0.8,0.9294577447635065,0.8,0.9675577342244124,0.4,0.4913293568936297,1.2000000000000002,1.245047647322831,0.4,0.4721731223708088,0.8,0.9651455032879341,0.8,0.9651455032879341
2022-03,0.0,0.0,0.0,0.12785851304158347,0.8,0.4,0.4,0.47786921202839533,2.0000000000000004,2.0,0.8,0.8383190846969306,1.2,1.2956658029561652,0.0,0.11096557547773866,0.0,0.10827537646918331,0.8,0.8383190846969306,1.2,1.2956658029561652,0.8,0.7936454013577101,1.2,1.4014828041114793,0.8,1.1356501400991332,0.4,0.6264662893700456,0.8,0.8383190846969306,1.2000000000000002,1.2798103704320398,1.6,1.627386149910543,1.2000000000000002,1.2146856588403516,1.2000000000000002,1.2146856588403516
2022-04,0.0,0.0,0.0,0.041444410509999946,0.4,0.4,0.4,0.3995530224404873,0.8,0.9215733336861871,0.4,0.3992509996782798,1.6,1.5571140292894292,0.0,0.0463973510541244,0.0,0.048056830964061575,0.4,0.3992509996782798,1.6,1.5571140292894292,0.8,0.9195871328617635,0.8,0.9224263447089736,0.8,1.0127116368107625,0.4,0.4897237635991314,0.4,0.3992509996782798,0.8,0.9298284538356655,0.8,1.0275729369611368,0.8,0.8529617374695588,0.8,0.8529617374695588
2022-05,0.0,0.0,0.0,0.07288720576490502,0.0,0.0,0.4,0.4791924676880009,0.8,0.8803485310067927,0.0,0.03548007065989531,1.2,1.176811506728203,0.0,0.032751209487541094,0.0,0.03194596301629901,0.0,0.03548007065989531,1.2,1.176811506728203,1.2,1.2408304415503053,0.8,0.8803485310067927,0.0,0.10439018949578996,0.8,1.0134928614587808,0.0,0.03548007065989531,0.8,0.9781021838984589,0.8,0.8467731724716419,0.8,1.1172329051700407,0.8,1.1172329051700407
2022-06,0.0,0.0,0.0,0.08784268227537836,0.0,0.0,0.4,0.4791924676880007,0.8,0.8512498260729354,0.0,0.03610971681846656,0.8,0.8512498260729353,0.0,0.09285777907737773,0.0,0.09330120102247132,0.0,0.03610971681846656,0.8,0.8512498260729353,0.8,0.7873654431909256,0.8,0.8214084617187117,0.4,0.7216725021188987,0.4,0.7534630617802711,0.0,0.03610971681846656,0.4,0.33965940226855995,0.8,0.7728463042950242,0.8,1.1691463480172188,0.8,1.1691463480172188
