month,Equal weight universe,SPY only,60/40 SPY/TLT,Inverse volatility universe,12M momentum top-k portfolio,Low volatility top-k portfolio,Rule[6M momentum top-k],Rule[Risk-adjusted momentum top-k],TabICL[Direct allocation scorer],TabICL[Direct allocation scorer] Calibration Base,TabPFN[Direct allocation scorer],TabPFN[Direct allocation scorer] Calibration Base,XGBoost[GPU allocation scorer],XGBoost[GPU allocation scorer] Calibrated,XGBoost[GPU allocation scorer] Calibration Base
2022-01,-0.01207924042379465,-0.02951713619079488,-0.024242117292020193,-0.007769419119686946,-0.03636785754543988,0.016528756939768668,-0.03636785754543988,-0.0013755490502722607,-0.02341682420413212,-0.02341682420413212,-0.023083490870798785,-0.0412628911106444,0.008597850941092519,0.008264517607759186,0.008264517607759186
2022-02,0.0032748039837103837,0.037590558939096574,0.0007765744790565639,-0.007492900868639755,0.037318441994947237,-0.013584981388953735,0.037318441994947237,-0.014251648055620401,0.040297734507234687,0.040297734507234687,0.040297734507234687,0.025168960510065008,0.023659865458855713,0.023659865458855713,0.023659865458855713
2022-03,-0.06933050017927234,-0.08776906517088978,-0.0903568757768026,-0.059416487537442456,-0.08853499417737946,-0.034929505378663794,-0.049783466320106065,-0.050450132986772735,-0.09194246794251275,-0.08555066569583218,-0.09909998611872102,-0.0730038118048556,-0.08521733236249884,-0.08521733236249884,-0.08521733236249884
2022-04,-0.009449679616672596,0.0022571269556612705,-0.007658998088217262,-0.006414941280845904,-0.02607076445979994,-0.0033775051152712394,-0.02139013119233361,-0.02139013119233361,-0.02025771835150362,-0.032111699929303066,-0.020591051684836954,-0.0247782692621387,-0.015511563347195091,-0.015511563347195091,-0.015511563347195091
2022-05,-0.054311863957594464,-0.08246033931001628,-0.054574312413423746,-0.045800464580913025,-0.05753635121404854,-0.03159758523786138,-0.053549133500687275,-0.03193091857119471,-0.08241062642256072,-0.059742565005382366,-0.07510644842373677,-0.047241747863553986,-0.08274395975589406,-0.08274395975589406,-0.08274395975589406
2022-06,0.05565977500318883,0.09208741594072722,0.06497649197109596,0.04269627599689722,0.02963080115383576,0.02357382289675025,0.023240489563416917,0.02357382289675025,0.10577010810213242,0.06193182906719104,0.06906188825585356,0.018928930559622154,0.10577010810213242,0.10577010810213242,0.10577010810213242
2022-07,-0.03801445436901753,-0.04080191352086626,-0.04269345267365063,-0.037527753999806485,-0.04378686406912457,-0.037020045455595965,-0.03719514793756048,-0.03421787301155162,-0.04382469686157227,-0.0441580301949056,-0.0441580301949056,-0.04449136352823894,-0.04382469686157227,-0.04382469686157227,-0.04382469686157227
2022-08,-0.08161101896775244,-0.09244596848407038,-0.08840808678311132,-0.07252081360927463,-0.05324374897007259,-0.03787827909308228,-0.060066331708847266,-0.060452493233026774,-0.11022421636882143,-0.11022421636882143,-0.11022421636882143,-0.09166308121755608,-0.11022421636882143,-0.11022421636882143,-0.11022421636882143
2022-09,0.021089041725072196,0.0812755830062537,0.02490767831698184,0.013956871594172134,0.03236281149315005,0.00042427670898119094,9.094337564785761e-05,9.094337564785761e-05,0.06222640391559826,0.01873498191590602,0.06222640391559826,-0.0008585407230947313,0.06222640391559826,0.06222640391559826,0.06222640391559826
2022-10,0.06414317496858446,0.0555915804036935,0.06195907713973221,0.062382896630962276,0.05827440682144861,0.051784728467389865,0.03664716967204858,0.03664716967204858,0.04631296078980962,0.0537990366641878,0.0774573515511456,0.07712401821781227,0.04631296078980962,0.04631296078980962,0.04631296078980962
2022-11,-0.0354410070641216,-0.057628416299318475,-0.04505719147415832,-0.026981755067879098,-0.015297117883910008,-0.0010478951767781321,-0.04677967763172486,-0.05004820980404482,-0.06854052932523705,-0.041990496760103135,-0.06887386265857039,-0.05595180464450659,-0.07130213074852292,-0.07130213074852292,-0.07130213074852292
2022-12,0.0743702573931218,0.06288745746989122,0.06830709074240424,0.06506846617888695,0.043024502189185264,0.043357835522518595,0.0659149524109687,0.06118513277205354,0.10288063173157698,0.08901565903104405,0.10288063173157698,0.08397024785226832,0.08706973897743044,0.08706973897743044,0.08706973897743044
2023-01,-0.03711493134035411,-0.025142580664007763,-0.034487762968926555,-0.036696256539930604,-0.030253893230214213,-0.03507831972062543,-0.04952902549843793,-0.04919569216510459,-0.026491456897436108,-0.026824790230769443,-0.026491456897436108,-0.046305709450265416,-0.026824790230769443,-0.026824790230769443,-0.026824790230769443
2023-02,0.0309732025020338,0.037077859697431714,0.04160410895868849,0.031873657235822674,0.01684363234299857,0.04540500268960386,0.016510299009665236,0.04153819817666172,0.008299626288756174,0.04153819817666172,0.008299626288756174,0.02959348077160832,0.04153819817666172,0.04153819817666172,0.04153819817666172
2023-03,0.0022290791446150458,0.015974846528437947,0.010938422041677054,0.002933529074570704,0.005930968661049252,0.006264301994382585,0.001113312076851133,0.009559186523134033,-0.0032423495703917493,-0.0035756829037250828,-0.0032423495703917493,0.0011305243448862892,-0.0035756829037250828,0.0007056568751466761,0.0007056568751466761
2023-04,-0.006512999322717229,0.004616233291182104,-0.009291467637303975,-0.008372457081266927,0.022678164105066734,-0.017240177260133938,0.01379856917030168,0.0233448307717334,0.010353404564573267,0.010353404564573267,0.010353404564573267,0.004733249506834512,0.010353404564573267,0.010020071231239934,0.010020071231239934
2023-05,0.03266673201734188,0.06479971651485394,0.03974819760075672,0.02759084271275611,0.03520817691703441,0.016412438139718454,0.034874843583701076,0.03520817691703441,0.06666878135118562,0.06666878135118562,0.06666878135118562,0.06633544801785228,0.06666878135118562,0.06917049472138688,0.06917049472138688
2023-06,0.023918397126790517,0.03273318222640387,0.009462786327467086,0.019998639438709165,0.04380749956705673,0.012124412512826328,0.04380749956705673,0.04380749956705673,0.040011345562786696,0.040011345562786696,0.040011345562786696,0.040011345562786696,0.040011345562786696,0.039678012229453365,0.039678012229453365
2023-07,-0.02573655866620207,-0.01625193939695102,-0.022319409718932738,-0.020080564001341027,-0.014953224018585674,-0.00724147106888584,-0.027303297577818422,-0.027303297577818422,-0.020795573415716178,-0.03314564697494893,-0.03314564697494893,-0.03195905208729984,-0.03314564697494893,-0.04430912564653258,-0.04430912564653258
2023-08,-0.04835492684680753,-0.047434519013313525,-0.06026521009893824,-0.04324148795616901,-0.04861301454962737,-0.03204327064728162,-0.0489463478829607,-0.052256445313049404,-0.04749369484112376,-0.052589778646382736,-0.060657498780399166,-0.061324165447065836,-0.060657498780399166,-0.052589778646382736,-0.052589778646382736
2023-09,-0.021252635452726067,-0.021708488204047693,-0.03487790904019574,-0.014584877651448096,0.010453581046337276,0.014671843007257877,-0.03750146316594242,-0.01793168357259752,-0.04233686964607163,-0.041244670651135795,-0.0420035363127383,-0.0420035363127383,-0.03750146316594242,-0.03716812983260909,-0.03716812983260909
2023-10,0.07880862834887713,0.09134379826764238,0.09450182605968119,0.06977455190335763,0.07014378766343295,0.03991155302115312,0.08246954462357943,0.06045952041752211,0.10701033196863159,0.07014378766343295,0.10701033196863159,0.10701033196863159,0.10667699863529825,0.10667699863529825,0.10667699863529825
2023-11,0.05802444420667722,0.0456552810668267,0.06213619302987041,0.048784025195689786,0.03778203777609509,0.027489773799233008,0.04448344821620368,0.03778203777609509,0.09052824062457879,0.03478131493628515,0.09052824062457879,0.061658699088425105,0.09052824062457879,0.09052824062457879,0.09052824062457879
2023-12,-0.015059380915252038,0.01592649866537532,0.0005753191551765464,-0.009481828970458652,-0.0019643241674759397,0.005605179134578253,-0.02446932338632442,-0.02446932338632442,-0.022360612047114998,-0.022360612047114998,-0.023802656719657755,-0.025886273026489715,-0.023802656719657755,-0.023802656719657755,-0.023802656719657755
2024-01,0.02077653849143861,0.052186891670110036,0.02230324559283958,0.01639460562727625,0.03568530660462562,0.011465304427656106,0.03535197327129228,0.026832753599087506,0.05025457078068887,0.04262470469265596,0.04295803802598929,0.04262470469265596,0.04295803802598929,0.04295803802598929,0.04295803802598929
2024-02,0.026647960116727196,0.03270198629637755,0.02275277001929292,0.024867281466170347,0.04371163107284445,0.016977624813753568,0.0264404320479491,0.0264404320479491,0.035087284175273924,0.02237656479918774,0.02237656479918774,0.019505647050350624,0.02237656479918774,0.02237656479918774,0.02237656479918774
2024-03,-0.03484804385729255,-0.04031964887987527,-0.050013564123975285,-0.028048642376265746,-0.051177023485282476,-0.005305244626930604,-0.050843690151949145,-0.050843690151949145,-0.06291084116647445,-0.06388391300847754,-0.06388391300847754,-0.04178964081623533,-0.06388391300847754,-0.06388391300847754,-0.06388391300847754
