Feature,Preholdout Mean,Holdout Mean,Preholdout Std,Holdout Std,PSI
vix_close,18.239723076923077,20.93066,8.475055634594511,7.936340413737646,1.4008336530877605
corr_spy_hyg_126d,0.7003422369490311,0.7623844953378032,0.12007084082046782,0.0746702703250818,1.3767274024281644
corr_spy_eem_60d,0.7960099122282758,0.6815433081897696,0.11081774577720119,0.13281296673984497,1.3722949559166528
corr_qqq_tlt_20d,-0.3201884781243836,0.012820685787919114,0.3049360770016657,0.3205738237624573,1.1035698325829557
hyg_volume_volatility_20d,0.4902381262482031,0.3669738284634885,0.18983502855553064,0.07781023162151571,1.0833332170601913
gld_volume_volatility_20d,0.4705799569831567,0.3856089859879247,0.08941151454957527,0.07934832095229462,1.0151066968994993
iwm_downside_rv_126d,0.12601321479404426,0.1507035089733146,0.06172778603501559,0.06905197936692373,1.012374426692127
corr_spy_tlt_20d,-0.37019161247482896,-0.025180592806590425,0.3200846881581148,0.3576841094124789,0.981235425749051
ief_volume_volatility_20d,0.6429638364960953,0.476661485150716,0.21426834633683522,0.1621933534577715,0.9358732944957201
eem_downside_rv_126d,0.15109921514253516,0.12360748898474247,0.08691114481146321,0.06139095328358017,0.884931667553186
iwm_rv_20d,0.1963957957787795,0.23791195453347339,0.11335696046352582,0.11776711166025935,0.8587549919079877
tlt_return_252d,0.07168442109602524,-0.024690294806259692,0.11739827280010841,0.15229112138422016,0.8127433032390233
qqq_return_252d,0.1555229424167949,0.22919755095664027,0.17236632705655158,0.2268442398618599,0.7580475707707516
qqq_downside_rv_126d,0.11399482494178396,0.1447670021527727,0.047743989119566774,0.0587895262409885,0.7256312378861856
eem_rv_126d,0.24938553716234632,0.20171876830026986,0.1458367302660947,0.07698252014909208,0.7113158628528281
tlt_rv_60d,0.1295110099077898,0.1597594384659187,0.04300910924945246,0.05548647988711479,0.6923889814535006
tlt_rv_126d,0.1309434146537094,0.16367362918235143,0.040462139549994065,0.04566247296205271,0.688610188670347
gld_downside_rv_126d,0.10272220198877213,0.09902089467646766,0.04233257050619288,0.029059061400806822,0.6677777136612472
eem_downside_rv_60d,0.1453765629768742,0.1182329345646943,0.08963549041770544,0.06817067535229598,0.6572991495848045
fed_funds_rate_change_5d,-0.0028762198253723652,0.009060000000000002,0.1037570021881533,0.12792829122360183,0.648293003699304
gld_return_252d,0.0621194791351925,0.19083248657913923,0.16501644508816535,0.20081067891671425,0.6451950068372398
fed_funds_rate_change_20d,-0.011170103092783502,0.02634,0.17946778786990808,0.26295531063430105,0.6421617351388675
qqq_volume_volatility_20d,0.34343112404167675,0.2910901418689282,0.07636710691366083,0.06021041010736073,0.6093401110843673
tlt_downside_rv_126d,0.07734605749429514,0.0969236982517899,0.023397307011384698,0.02780892332166357,0.6064554802766603
eem_rv_60d,0.24312402785319104,0.19685757734429166,0.15427287870542097,0.09048254927648783,0.596495818490017
qqq_rv_60d,0.18089781376079853,0.22798169814407374,0.08474571405070704,0.10305990218427527,0.5910113614539698
spy_ma_distance_200d,0.03845976425167725,0.059282668335649706,0.07753398661882627,0.07521992986246076,0.5569889145908948
qqq_ma_distance_200d,0.056475187048290965,0.07890678945549098,0.08591969743653417,0.10430639889970521,0.556815470819787
corr_spy_eem_20d,0.7865972817907774,0.6651595765619603,0.14032992100013694,0.18980258204126546,0.5561507386623817
tlt_downside_rv_60d,0.07626366559382941,0.09401744971157455,0.025577516018124233,0.03414568075176929,0.514419698319728
corr_spy_gld_126d,0.006779623527327295,0.12168952748657387,0.23468453484080193,0.1998882316657091,0.5032018673257126
iwm_rv_10d,0.19281510848015582,0.233715784089703,0.1210666330042857,0.12803707312417062,0.47347720146703554
iwm_volume_volatility_20d,0.3928490979398664,0.29450725401549915,0.39023120129969974,0.06373340657431216,0.46657481667055867
iwm_downside_rv_60d,0.1213894812419427,0.14383161899891309,0.06505563980202318,0.07781703806327993,0.4534538340758627
ief_rv_126d,0.060732516821773816,0.07221779343823392,0.019270230517535188,0.022146148002213765,0.4511945957694845
vnq_rv_20d,0.21361007381046954,0.20174483917864558,0.20096076181956077,0.13512393828484162,0.4132620842196202
corr_spy_hyg_60d,0.693454643139192,0.7520726584654333,0.13935840769043972,0.08155586947749713,0.41315444610487745
corr_spy_gld_60d,0.012129305902919848,0.12642721140742977,0.29008647885817856,0.25922395063088693,0.40539092120741654
gld_ma_distance_200d,0.021432858809705704,0.07232613613984903,0.07971919404184265,0.08865676344374439,0.4035184362040829
hyg_return_252d,0.06029172270483409,0.04464127112311107,0.10475579732406418,0.07432338759121707,0.40258574467873615
spy_volume_volatility_20d,0.32950259396604237,0.2912889747629073,0.0694542581452882,0.06019610569902161,0.3912253100658222
tlt_rv_20d,0.12784788343185505,0.1558503593066046,0.04763198654446836,0.06633750746093911,0.38579354282958095
gld_rv_60d,0.16562646193465452,0.16345380382915375,0.0691305280258831,0.05529728132854147,0.3765318667766321
qqq_rv_20d,0.17473319849424437,0.22162875307611365,0.09591210053357876,0.12032654667491331,0.37585024680257995
spy_return_252d,0.10536960243638255,0.16417887879653728,0.15314985336367615,0.15887852174293254,0.37429988996043906
vnq_return_252d,0.09674118241698529,0.05689654735625079,0.22684697109322574,0.17976355976848093,0.37210931458688284
spy_rv_60d,0.1545993890167368,0.1773775126375533,0.09553326814018422,0.10296743707870508,0.3648409394482421
ief_downside_rv_126d,0.035091028572479005,0.04174549684584499,0.01108564804785881,0.012323779742819091,0.36010967734181365
qqq_downside_rv_60d,0.10939761607260517,0.137412841868429,0.05296734047456935,0.0696754229304512,0.34993649226607704
