CAGR,Annualized Volatility,Sharpe,Sortino,Max Drawdown,Average Weight,Annualized Turnover,Total Transaction Cost,Final Equity,Model,Threshold Source,Risk Action Rate in Holdout,Calibration Score Threshold,Target Action Rate,High-Risk Weight
-0.023482414357075987,0.12942528790881216,-0.11861273226154394,-0.13986118080489116,-0.14814668767762307,0.742,12.852,0.00255,0.9539463394264305,TabICL[Direct all-history] Calibration Base,calibration_window_score_quantile,0.516,0.11251343041658401,0.3,0.5
-0.027049942748820444,0.14144340519523932,-0.12283322566632711,-0.14624727492657236,-0.1493898941432653,0.831,8.315999999999999,0.00165,0.9470439517899344,TabPFN[Direct all-history] Calibration Base,calibration_window_score_quantile,0.338,0.09310717731714252,0.1,0.5
-0.04082942040383575,0.10268851407051398,-0.3544975119812943,-0.3677802728195063,-0.15074709237565653,0.612,25.704,0.0051,0.9206171606495979,Rule[VIX close],calibration_window_score_quantile,0.388,21.181,0.1,0.0
-0.05399306070679433,0.13387540699368305,-0.3471351261354695,-0.3774298399554287,-0.15091946832102432,0.769,12.474,0.002475,0.8957179429210499,XGBoost[Raw + TabICL embeddings] Calibrated,calibration_window_score_quantile,0.308,0.2070385600584998,0.2,0.25
-0.05399306070679433,0.13387540699368305,-0.3471351261354695,-0.3774298399554287,-0.15091946832102432,0.769,12.474,0.002475,0.8957179429210499,XGBoost[Raw + TabICL embeddings] Calibration Base,calibration_window_score_quantile,0.308,0.02577969692647457,0.2,0.25
-0.06179770022709574,0.10813763305560005,-0.5355523075208963,-0.6085142160211483,-0.15119836081496207,0.6865,15.12,0.003,0.8811152634995378,TabICL[Direct all-history] Calibration Base,calibration_window_score_quantile,0.418,0.140966859459877,0.2,0.25
-0.048298593463119155,0.13385263142810222,-0.3025853758594554,-0.35663508812513395,-0.15173224632181825,0.779,10.331999999999999,0.00205,0.9064475529457794,TabPFN[Direct all-history] Calibration Base,calibration_window_score_quantile,0.442,0.058685675263404846,0.2,0.5
-0.027973210832290873,0.1189293334716393,-0.17887452203381035,-0.2091759127882354,-0.1526252889560341,0.628,11.34,0.0022500000000000003,0.9452616795755836,XGBoost[Raw all-history incumbent] Calibrated,calibration_window_score_quantile,0.744,0.20396334353638754,0.3,0.5
-0.027973210832290873,0.1189293334716393,-0.17887452203381035,-0.2091759127882354,-0.1526252889560341,0.628,11.34,0.0022500000000000003,0.9452616795755836,XGBoost[Raw all-history incumbent] Calibration Base,calibration_window_score_quantile,0.744,0.02064455393701791,0.3,0.5
-0.03960545628555023,0.128851447847528,-0.24891638471858038,-0.29478123678038254,-0.15585095865919052,0.753,15.372,0.00305,0.9229495120040665,Rule[VIX close],calibration_window_score_quantile,0.494,18.948,0.2,0.5
-0.0707181288325367,0.12309228239228547,-0.5337647903813704,-0.5709760397679711,-0.15627984806722772,0.7105,17.766,0.003525,0.8645707240767023,XGBoost[Raw + TabICL embeddings] Calibrated,calibration_window_score_quantile,0.386,0.2032151928431096,0.3,0.25
-0.0707181288325367,0.12309228239228547,-0.5337647903813704,-0.5709760397679711,-0.15627984806722772,0.7105,17.766,0.003525,0.8645707240767023,XGBoost[Raw + TabICL embeddings] Calibration Base,calibration_window_score_quantile,0.386,0.01876315083354711,0.3,0.25
-0.06664008687736955,0.1365051384291414,-0.43632426820450837,-0.4194831287283621,-0.15687565433156192,0.756,9.072,0.0018,0.8721148856261371,XGBoost[Raw + TabPFN embeddings] Calibrated,calibration_window_score_quantile,0.244,0.2102181672115263,0.2,0.0
-0.06664008687736955,0.1365051384291414,-0.43632426820450837,-0.4194831287283621,-0.15687565433156192,0.756,9.072,0.0018,0.8721148856261371,XGBoost[Raw + TabPFN embeddings] Calibration Base,calibration_window_score_quantile,0.244,0.025720971822738643,0.2,0.0
-0.07176982909675744,0.127062461435473,-0.5220160524698472,-0.49540152197155934,-0.15821936179195373,0.692,16.631999999999998,0.0033,0.8626304075347281,XGBoost[Raw + TabICL embeddings] Calibrated,calibration_window_score_quantile,0.308,0.2070385600584998,0.2,0.0
-0.07176982909675744,0.127062461435473,-0.5220160524698472,-0.49540152197155934,-0.15821936179195373,0.692,16.631999999999998,0.0033,0.8626304075347281,XGBoost[Raw + TabICL embeddings] Calibration Base,calibration_window_score_quantile,0.308,0.02577969692647457,0.2,0.0
-0.07036839180744148,0.10618833657752533,-0.6337798441134149,-0.7251422397677988,-0.1585893752879891,0.6685,15.498,0.0030750000000000005,0.8652164445474567,TabPFN[Direct all-history] Calibration Base,calibration_window_score_quantile,0.442,0.058685675263404846,0.2,0.25
-0.020976111072098624,0.13793279347446322,-0.08449156188946216,-0.1032179484556679,-0.16144410222363603,0.806,12.852,0.00255,0.9588103564726702,Rule[VIX close],calibration_window_score_quantile,0.388,21.181,0.1,0.5
-0.04248584819690726,0.13509390780159908,-0.25348344980450643,-0.2975022256751182,-0.16327487857337986,0.791,10.08,0.002,0.9174653800237856,TabICL[Direct all-history] Calibration Base,calibration_window_score_quantile,0.418,0.140966859459877,0.2,0.5
-0.025718590136717956,0.1386266150529925,-0.11837777379240266,-0.14311741464657254,-0.16518927084295287,0.809,7.811999999999999,0.00155,0.9496169202657849,Rule[SPY realized volatility 20d],calibration_window_score_quantile,0.382,0.15958671244824835,0.3,0.5
-0.07773043804956747,0.08547842675297926,-0.903631296178669,-0.8196972978137216,-0.16742027256382586,0.506,30.744,0.0061,0.8516743404047273,Rule[VIX close],calibration_window_score_quantile,0.494,18.948,0.2,0.0
-0.06500093198990564,0.14416432294210715,-0.3934940232278826,-0.42717390844907516,-0.16810557860528885,0.8305,9.072,0.0018,0.8751563948920661,XGBoost[Raw + TabICL embeddings] Calibrated,calibration_window_score_quantile,0.226,0.22663308077251992,0.1,0.25
-0.06500093198990564,0.14416432294210715,-0.3934940232278826,-0.42717390844907516,-0.16810557860528885,0.8305,9.072,0.0018,0.8751563948920661,XGBoost[Raw + TabICL embeddings] Calibration Base,calibration_window_score_quantile,0.226,0.06032127849757684,0.1,0.25
-0.048791222056656536,0.1449718921001526,-0.27203007532302975,-0.30637021185377367,-0.16864102335987474,0.807,11.844,0.0023500000000000005,0.9055168300083042,XGBoost[Raw + TabICL embeddings] Calibrated,calibration_window_score_quantile,0.386,0.2032151928431096,0.3,0.5
-0.048791222056656536,0.1449718921001526,-0.27203007532302975,-0.30637021185377367,-0.16864102335987474,0.807,11.844,0.0023500000000000005,0.9055168300083042,XGBoost[Raw + TabICL embeddings] Calibration Base,calibration_window_score_quantile,0.386,0.01876315083354711,0.3,0.5
-0.04469861261146535,0.14277372233360136,-0.24831975699855668,-0.26980538985059777,-0.16873842359908064,0.82,7.56,0.0015,0.9132633902747828,XGBoost[Raw] Calibrated,calibration_window_score_quantile,0.24,0.21165336081223196,0.2,0.25
-0.04469861261146535,0.14277372233360136,-0.24831975699855668,-0.26980538985059777,-0.16873842359908064,0.82,7.56,0.0015,0.9132633902747828,XGBoost[Raw] Calibration Base,calibration_window_score_quantile,0.24,0.021950864046812055,0.2,0.25
-0.050299320784903845,0.14231768432000755,-0.29087566708722484,-0.3144838609772734,-0.16873842359908064,0.817,6.803999999999999,0.00135,0.9026705280807843,XGBoost[Raw + TabPFN embeddings] Calibrated,calibration_window_score_quantile,0.244,0.2102181672115263,0.2,0.25
