month,Equal weight universe,SPY only,60/40 SPY/TLT,Inverse volatility universe,12M momentum top-k portfolio,Low volatility top-k portfolio,FeatureSensitivity[Logistic full],FeatureSensitivity[Logistic full] | inverse-vol capped top-k,FeatureSensitivity[Logistic identity_ablated],FeatureSensitivity[Logistic identity_ablated] | inverse-vol capped top-k,FeatureSensitivity[Logistic metadata_only],FeatureSensitivity[Logistic metadata_only] | inverse-vol capped top-k,FeatureSensitivity[Logistic strict_time_series],FeatureSensitivity[Logistic strict_time_series] | inverse-vol capped top-k,FeatureSensitivity[Logistic ticker_ablated],FeatureSensitivity[Logistic ticker_ablated] | inverse-vol capped top-k,Rule[6M momentum top-k],Rule[6M momentum top-k] | inverse-vol capped top-k,Rule[Risk-adjusted momentum top-k],Rule[Risk-adjusted momentum top-k] | inverse-vol capped top-k,TabPFN[Direct allocation scorer],TabPFN[Direct allocation scorer] | inverse-vol capped top-k,TabPFN[Direct allocation scorer] Calibration Base,TabPFN[Direct allocation scorer] Calibration Base | inverse-vol capped top-k,XGBoost[GPU allocation scorer],XGBoost[GPU allocation scorer] | inverse-vol capped top-k,XGBoost[GPU allocation scorer] Calibrated,XGBoost[GPU allocation scorer] Calibrated | inverse-vol capped top-k,XGBoost[GPU allocation scorer] Calibration Base,XGBoost[GPU allocation scorer] Calibration Base | inverse-vol capped top-k
2021-09,0.0,0.0,0.0,0.04327961805682213,0.4,0.4,1.2,1.2608781726587304,1.2,1.2608781726587304,0.0,0.059168016725710953,1.2,1.2608781726587304,1.2,1.2608781726587304,0.4,0.44768620694465566,1.2000000000000002,1.1971631242339749,0.8,0.9064000030864303,0.4,0.5112802722865272,0.4,0.6087952840490942,1.6,1.7656786528582276,1.6,1.7656786528582276
2021-10,0.0,0.0,0.0,0.0476087383689118,0.0,0.0,1.6,1.6972657383047518,1.2,1.2608781726587304,0.0,0.03898201762746531,1.2,1.2608781726587304,1.2,1.2608781726587304,0.8,0.8500761198609692,0.4,0.5007568552795656,0.8,1.0049715662115557,0.0,0.03883908721279995,0.8,1.0111600455559075,0.8,1.0279632236551175,0.8,1.0279632236551175
2021-11,0.0,0.0,0.0,0.07515881365490241,0.8,0.0,1.6,1.7519936801820362,1.2000000000000002,1.2904898054126774,0.0,0.08965655611952075,1.2000000000000002,1.2904898054126774,1.2000000000000002,1.2904898054126774,0.8,0.8673115764415803,0.4,0.451089098827105,0.4,0.38111312746021975,0.4,0.5327781060425401,1.2000000000000002,1.4533586229140056,1.2000000000000002,1.299593179011692,1.2000000000000002,1.299593179011692
2021-12,0.0,0.0,0.0,0.06792795125133017,0.8,0.4,1.2000000000000002,1.3714713827047313,1.2000000000000002,1.3714713827047313,0.0,0.1211051436297696,1.2000000000000002,1.3714713827047313,1.2000000000000002,1.3714713827047313,1.2000000000000002,1.33541849947298,1.6,1.7057781430088512,0.4,0.44685282073298793,0.4,0.4158532911208658,1.2,1.299593179011692,1.5999999999999999,1.5704949819247427,1.5999999999999999,1.5704949819247427
2022-01,0.0,0.0,0.0,0.047457041029958756,0.0,0.0,1.2,1.0966476661705549,1.2,1.0966476661705549,0.0,0.04766513772166342,1.2,1.0966476661705549,1.2,1.0966476661705549,1.6,1.6882191826598136,1.2000000000000002,1.0718704671282442,1.2,1.3637600923531807,0.4,0.31482997537598445,0.8,0.8766972577984887,1.2000000000000002,1.2983491524615856,1.2000000000000002,1.2983491524615856
2022-02,0.0,0.0,0.0,0.08790078372625851,0.4,0.0,0.8,0.9328929662784149,0.8,0.9328929662784149,0.0,0.0722637101277103,0.8,0.9328929662784149,0.8,0.9328929662784149,0.8,0.9294568365636919,0.8,0.9675568192347668,0.4,0.44174894930961905,0.0,0.045321170205595174,0.4,0.4682093671755119,0.8,0.9035089209731719,0.8,0.9035089209731719
2022-03,0.0,0.0,0.0,0.12785718950872885,0.8,0.4,0.4,0.3963836430114691,0.4,0.3963836430114691,0.0,0.11096570349774151,0.4,0.3963836430114691,0.4,0.3963836430114691,0.8,1.1356497978575613,0.4,0.6264657616157485,0.8,0.9081207587505986,0.0,0.1042498925664663,0.4,0.573207493281773,0.8,0.9035089209731719,0.8,0.9035089209731719
2022-04,0.0,0.0,0.0,0.041447434480630096,0.4,0.4,0.8,0.6291794776179389,0.8,0.6291794776179389,0.0,0.04639748641531399,0.8,0.6291794776179389,0.8,0.6291794776179389,0.8,1.0127128331151083,0.4,0.4897248896567489,0.4,0.37373227288858546,0.8,0.8634153984267909,0.8,1.0729651763675885,1.2,1.1435490346242394,1.2,1.1435490346242394
2022-05,0.0,0.0,0.0,0.07289602846907871,0.0,0.0,0.8,0.6264026093012977,0.8,0.6264026093012977,0.0,0.0327518581065078,0.8,0.6264026093012977,0.8,0.6264026093012977,0.0,0.10438993650467394,0.8,1.0134941016629462,0.0,0.04122326851774463,0.8,0.8134148285571305,1.2,1.4052938550245366,1.2,1.349076426616791,1.2,1.349076426616791
2022-06,0.0,0.0,0.0,0.08783944896191928,0.0,0.0,0.8,0.5939090972659803,0.4,0.30732943802227586,0.0,0.0928575368182878,0.4,0.30732943802227586,0.8,0.5939090972659803,0.4,0.7216723394559268,0.4,0.7534630501471552,0.8,0.9781020725699756,0.8,0.8134148285571304,0.8,0.821408321052824,1.6,1.6912278327743175,1.6,1.6912278327743175
