Model,Evaluation Window,bin,rows,observed_rate,mean_predicted_probability,score_min,score_max
FeatureSensitivity[Logistic identity_ablated],holdout,"(0.074, 0.233]",187,0.18181818181818182,0.15114498118506395,0.0741744339466095,0.2318044900894165
FeatureSensitivity[Logistic identity_ablated],holdout,"(0.233, 0.426]",188,0.22872340425531915,0.3275984826874226,0.23270419239997864,0.4256507456302643
FeatureSensitivity[Logistic identity_ablated],holdout,"(0.426, 0.603]",187,0.1711229946524064,0.5143921988851884,0.4263003170490265,0.6027151346206665
FeatureSensitivity[Logistic identity_ablated],holdout,"(0.603, 0.778]",188,0.20212765957446807,0.6996773443323501,0.6032367944717407,0.7783179879188538
FeatureSensitivity[Logistic identity_ablated],holdout,"(0.778, 0.881]",187,0.20855614973262032,0.8352666414357761,0.7793595194816589,0.8814301490783691
FeatureSensitivity[Logistic identity_ablated],holdout,"(0.881, 0.965]",187,0.22459893048128343,0.928984306712839,0.8815293908119202,0.9645904898643494
FeatureSensitivity[Logistic identity_ablated],holdout,"(0.965, 0.99]",188,0.18085106382978725,0.9801078204144823,0.9650557041168213,0.9901698231697083
FeatureSensitivity[Logistic identity_ablated],holdout,"(0.99, 0.998]",187,0.24598930481283424,0.9950626521187033,0.9902498722076416,0.9984333515167236
FeatureSensitivity[Logistic identity_ablated],holdout,"(0.998, 1.0]",188,0.20212765957446807,0.9995739840446635,0.9984380602836609,0.999997615814209
FeatureSensitivity[Logistic metadata_only],holdout,"(0.0672, 0.296]",225,0.07555555555555556,0.19351589928070703,0.06821330636739731,0.2955217957496643
FeatureSensitivity[Logistic metadata_only],holdout,"(0.296, 0.373]",150,0.14,0.3496851474046707,0.33675244450569153,0.3626178503036499
FeatureSensitivity[Logistic metadata_only],holdout,"(0.373, 0.443]",225,0.12444444444444444,0.420549472173055,0.37504714727401733,0.44330063462257385
FeatureSensitivity[Logistic metadata_only],holdout,"(0.443, 0.489]",150,0.21333333333333335,0.4686784893274307,0.45370444655418396,0.4836525321006775
FeatureSensitivity[Logistic metadata_only],holdout,"(0.489, 0.521]",225,0.2088888888888889,0.5054372052351633,0.49321702122688293,0.5205610990524292
FeatureSensitivity[Logistic metadata_only],holdout,"(0.521, 0.541]",150,0.23333333333333334,0.5334774851799011,0.529131293296814,0.5378236770629883
FeatureSensitivity[Logistic metadata_only],holdout,"(0.541, 0.585]",225,0.19111111111111112,0.5592711567878723,0.5461644530296326,0.5854635238647461
FeatureSensitivity[Logistic metadata_only],holdout,"(0.585, 0.593]",150,0.34,0.5891050100326538,0.5854776501655579,0.5927323698997498
FeatureSensitivity[Logistic metadata_only],holdout,"(0.593, 0.607]",225,0.18666666666666668,0.6000650525093079,0.5928708910942078,0.6072352528572083
FeatureSensitivity[Logistic metadata_only],holdout,"(0.607, 0.663]",150,0.3933333333333333,0.6456004083156586,0.6277208924293518,0.6634799242019653
FeatureSensitivity[Logistic strict_time_series],holdout,"(-0.0009652, 0.074]",188,0.15425531914893617,0.03393555500979153,3.484997432678938e-05,0.07380496710538864
