Months,CAGR,Annualized Volatility,Sharpe,Sortino,Max Drawdown,Average Monthly Return,Annualized Turnover,Average Holdings,Total Transaction Cost,Final Equity,Strategy,Transaction Cost Bps
75,0.06939507001330791,0.14027112655256951,0.5507750895292305,0.6682278250899213,-0.17028165084311242,0.0064381535237797915,11.123639267738342,5.0,0.034761372711682316,1.5209453528610217,FeatureSensitivity[Logistic identity_ablated] | inverse-vol capped top-k,5.0
75,0.06939507001330791,0.14027112655256951,0.5507750895292305,0.6682278250899213,-0.17028165084311242,0.0064381535237797915,11.123639267738342,5.0,0.034761372711682316,1.5209453528610217,FeatureSensitivity[Logistic strict_time_series] | inverse-vol capped top-k,5.0
75,0.02743713469563125,0.06277533899886215,0.4625755887174375,0.7690071460687139,-0.11138408312074077,0.002419861616194614,1.952,5.0,0.0060999999999999995,1.1843235492941564,Low volatility top-k portfolio,5.0
75,0.17953211047702622,0.16230127894342783,1.1060655859207145,1.3652404588177767,-0.1677563924992146,0.01495965493252032,6.111999999999999,5.0,0.038200000000000005,2.806635740272273,TabPFN[Direct allocation scorer],10.0
75,0.16363840114058936,0.14941868084198473,1.0947867709135524,1.5273937319457151,-0.13916343859644376,0.013631799592763262,7.73061352438879,5.0,0.048316334527429936,2.578474143970154,TabPFN[Direct allocation scorer] | inverse-vol capped top-k,10.0
75,0.1626061855802421,0.14852999678426893,1.0936451467450525,1.9415544528650022,-0.13149304037831067,0.013536592510764498,5.4719999999999995,5.0,0.0342,2.5642120274193787,12M momentum top-k portfolio,10.0
75,0.1417714122515077,0.15394203984668653,0.9410243821503532,1.6432240070796362,-0.15796699892485733,0.012071934411141105,9.632,5.0,0.0602,2.2901808596688022,Rule[Risk-adjusted momentum top-k],10.0
75,0.1396162951341524,0.15246769005693425,0.9369697641047958,1.4424204780980625,-0.21196977016342955,0.01190480129885407,0.16,5.0,0.001,2.263297092981681,FeatureSensitivity[Logistic metadata_only],10.0
75,0.12205617078108433,0.1348033322164426,0.9246201747211181,1.4718114023266182,-0.20771456856010706,0.010386823382246342,1.0785023793053605,5.0,0.006740639870658502,2.0539564953429434,FeatureSensitivity[Logistic metadata_only] | inverse-vol capped top-k,10.0
75,0.1363162480394975,0.15350635988576522,0.913618271931652,1.2208703182003853,-0.1417653639829458,0.011687184604112593,3.1039999999999996,5.0,0.019400000000000004,2.2226450057718754,TabPFN[Direct allocation scorer] Calibration Base,10.0
75,0.12131102556898465,0.13660900568289094,0.9094417947338335,1.3675038687902086,-0.11693352743878316,0.0103531616087544,3.8748250653368324,5.0,0.0242176566583552,2.045446279985454,TabPFN[Direct allocation scorer] Calibration Base | inverse-vol capped top-k,10.0
75,0.12277227369445942,0.140239320977046,0.8979776144908347,1.5441283284737317,-0.16618441949804885,0.01049431424239852,11.102953762750134,5.0,0.06939346101718834,2.0621630282974177,Rule[Risk-adjusted momentum top-k] | inverse-vol capped top-k,10.0
75,0.15326562686309986,0.17824621823129216,0.8934824605460691,1.2605370474314896,-0.23312908739421634,0.013271655804027211,0.16,1.0,0.001,2.4381387974145587,SPY only,10.0
75,0.14774780601652382,0.17281162404971936,0.8879588427458087,1.2043807678258256,-0.17381487753407732,0.012787467475351049,10.682943346189393,5.0,0.06676839591368369,2.3661400433171482,XGBoost[GPU allocation scorer] | inverse-vol capped top-k,10.0
75,0.1551827012103013,0.18394222575746955,0.8814803642278494,1.137520793529264,-0.19761716120564798,0.01351178834646463,8.991999999999999,5.0,0.0562,2.463580339893096,XGBoost[GPU allocation scorer],10.0
75,0.11214001881869362,0.13669911914907823,0.8494343432919967,1.1333856188419857,-0.1675214299958473,0.009676410541915974,0.16,25.0,0.001,1.943106829589485,Equal weight universe,10.0
75,0.1383781686075347,0.17979100130284117,0.8145162293145475,1.0924372588234403,-0.1825605418325602,0.01220355737048976,10.208000000000002,5.0,0.06380000000000001,2.2479724793778595,XGBoost[GPU allocation scorer] Calibrated,10.0
