Model,Evaluation Window,bin,rows,high_vol_rows,score_min,score_max,mean_score,observed_high_vol_rate,abs_calibration_error
XGBoost[Raw + TabPFN embeddings] Calibrated,holdout,5,50,4,0.2167268585757239,0.21685358801475516,0.2167880385287992,0.08,0.13678803852879917
XGBoost[Raw + TabPFN embeddings] Calibrated,holdout,6,50,11,0.2168617756307386,0.21707753776426242,0.21696075605350834,0.22,0.00303924394649166
XGBoost[Raw + TabPFN embeddings] Calibrated,holdout,7,50,4,0.21708598853952696,0.21746924413258056,0.21722188139478274,0.08,0.13722188139478275
XGBoost[Raw + TabPFN embeddings] Calibrated,holdout,8,50,12,0.21746946739959108,0.2221688245954417,0.21842593416768807,0.24,0.021574065832311917
XGBoost[Raw + TabPFN embeddings] Calibrated,holdout,9,50,25,0.22263243509989025,0.2511377571445073,0.23265355162871773,0.5,0.2673464483712823
XGBoost[Raw + TabPFN embeddings] Calibrated,holdout,10,50,39,0.2513569157914569,0.434067424834845,0.33141949689375855,0.78,0.4485805031062415
XGBoost[Raw + TabICL embeddings],holdout,1,50,1,0.0037434494588524103,0.0082938801497221,0.006278690183535218,0.02,0.013721309816464782
XGBoost[Raw + TabICL embeddings],holdout,2,50,7,0.008308479562401772,0.011748574674129486,0.009626274444162846,0.14,0.13037372555583718
XGBoost[Raw + TabICL embeddings],holdout,3,50,8,0.01176803931593895,0.01477805431932211,0.01331922883167863,0.16,0.14668077116832137
XGBoost[Raw + TabICL embeddings],holdout,4,50,11,0.015089399181306362,0.020542863756418228,0.01803031137213111,0.22,0.2019696886278689
XGBoost[Raw + TabICL embeddings],holdout,5,50,9,0.02059897966682911,0.02666313573718071,0.0230628065392375,0.18,0.1569371934607625
XGBoost[Raw + TabICL embeddings],holdout,6,50,7,0.026687661185860634,0.03322979435324669,0.029810011200606824,0.14,0.1101899887993932
XGBoost[Raw + TabICL embeddings],holdout,7,50,14,0.03360913693904877,0.0483652763068676,0.03997080311179161,0.28,0.24002919688820842
XGBoost[Raw + TabICL embeddings],holdout,8,50,14,0.0484209805727005,0.06909862160682678,0.05778379403054714,0.28,0.22221620596945288
