Strategy,Objective,Model,month,Horizon Months,Return Column,Target Column,Selected Horizon Return,Universe Horizon Return,Active Horizon Return,Selected Target Rate,Monthly Turnover,Average Holdings,Diagnostic Type,Portfolio Diagnostic Caveat
benchmark_outperform_1m | ObjectiveSpecific[benchmark_outperform_1m][TabPFN direct],benchmark_outperform_1m,ObjectiveSpecific[benchmark_outperform_1m][TabPFN direct],2022-05,1,forward_1m_vs_benchmark_return,target_outperform_benchmark_next_1m,0.018335282354990847,0.016206453576063054,0.002128828778927793,0.8,1.6,5.0,one_month_score_to_return,benchmark-relative active-return diagnostic; not a benchmark-relative optimizer
benchmark_outperform_1m | ObjectiveSpecific[benchmark_outperform_1m][TabPFN direct],benchmark_outperform_1m,ObjectiveSpecific[benchmark_outperform_1m][TabPFN direct],2022-06,1,forward_1m_vs_benchmark_return,target_outperform_benchmark_next_1m,0.03813283566301187,-0.02999027615624601,0.06812311181925788,0.8,1.5999999999999999,5.0,one_month_score_to_return,benchmark-relative active-return diagnostic; not a benchmark-relative optimizer
benchmark_outperform_1m | ObjectiveSpecific[benchmark_outperform_1m][TabPFN direct],benchmark_outperform_1m,ObjectiveSpecific[benchmark_outperform_1m][TabPFN direct],2022-07,1,forward_1m_vs_benchmark_return,target_outperform_benchmark_next_1m,0.00935075543815531,0.0001846490057290584,0.009166106432426251,0.4,0.8,5.0,one_month_score_to_return,benchmark-relative active-return diagnostic; not a benchmark-relative optimizer
benchmark_outperform_1m | ObjectiveSpecific[benchmark_outperform_1m][TabPFN direct],benchmark_outperform_1m,ObjectiveSpecific[benchmark_outperform_1m][TabPFN direct],2022-08,1,forward_1m_vs_benchmark_return,target_outperform_benchmark_next_1m,-0.0020196975108463856,0.020264746851017947,-0.022284444361864334,0.6000000000000001,0.4,5.0,one_month_score_to_return,benchmark-relative active-return diagnostic; not a benchmark-relative optimizer
benchmark_outperform_1m | ObjectiveSpecific[benchmark_outperform_1m][TabPFN direct],benchmark_outperform_1m,ObjectiveSpecific[benchmark_outperform_1m][TabPFN direct],2022-09,1,forward_1m_vs_benchmark_return,target_outperform_benchmark_next_1m,-0.0007726012034540829,-0.027273228279244485,0.0265006270757904,0.6000000000000001,0.4,5.0,one_month_score_to_return,benchmark-relative active-return diagnostic; not a benchmark-relative optimizer
benchmark_outperform_1m | ObjectiveSpecific[benchmark_outperform_1m][TabPFN direct],benchmark_outperform_1m,ObjectiveSpecific[benchmark_outperform_1m][TabPFN direct],2022-10,1,forward_1m_vs_benchmark_return,target_outperform_benchmark_next_1m,-0.02478106154490294,0.009043034144533673,-0.03382409568943661,0.2,0.4,5.0,one_month_score_to_return,benchmark-relative active-return diagnostic; not a benchmark-relative optimizer
benchmark_outperform_1m | ObjectiveSpecific[benchmark_outperform_1m][TabPFN direct],benchmark_outperform_1m,ObjectiveSpecific[benchmark_outperform_1m][TabPFN direct],2022-11,1,forward_1m_vs_benchmark_return,target_outperform_benchmark_next_1m,-0.005347175570890396,0.024887253066381794,-0.03023442863727219,0.4,0.8,5.0,one_month_score_to_return,benchmark-relative active-return diagnostic; not a benchmark-relative optimizer
benchmark_outperform_1m | ObjectiveSpecific[benchmark_outperform_1m][TabPFN direct],benchmark_outperform_1m,ObjectiveSpecific[benchmark_outperform_1m][TabPFN direct],2022-12,1,forward_1m_vs_benchmark_return,target_outperform_benchmark_next_1m,0.008359292673803576,-0.008866624368564606,0.017225917042368182,0.6000000000000001,1.6,5.0,one_month_score_to_return,benchmark-relative active-return diagnostic; not a benchmark-relative optimizer
benchmark_outperform_1m | ObjectiveSpecific[benchmark_outperform_1m][TabPFN direct],benchmark_outperform_1m,ObjectiveSpecific[benchmark_outperform_1m][TabPFN direct],2023-01,1,forward_1m_vs_benchmark_return,target_outperform_benchmark_next_1m,-0.0021281806704260163,-0.012603654876182814,0.010475474205756799,0.6000000000000001,0.8,5.0,one_month_score_to_return,benchmark-relative active-return diagnostic; not a benchmark-relative optimizer
benchmark_outperform_1m | ObjectiveSpecific[benchmark_outperform_1m][TabPFN direct],benchmark_outperform_1m,ObjectiveSpecific[benchmark_outperform_1m][TabPFN direct],2023-02,1,forward_1m_vs_benchmark_return,target_outperform_benchmark_next_1m,-0.026857159739933217,-0.009927469624008079,-0.016929690115925138,0.4,0.8,5.0,one_month_score_to_return,benchmark-relative active-return diagnostic; not a benchmark-relative optimizer
