Objective,Model,Strategy,Horizon Months,Return Column,Target Column,Diagnostic Type,Portfolio Diagnostic Caveat,Observation Months,Mean Selected Horizon Return,Median Selected Horizon Return,Mean Universe Horizon Return,Mean Active Horizon Return,Median Active Horizon Return,Selected Horizon Return Volatility,Active Horizon Return Volatility,Selected Horizon Sharpe Proxy,Active Horizon Sharpe Proxy,Mean Selected Target Rate,Mean Monthly Turnover,Max Monthly Turnover,Mean Holdings,Compounds Overlapping Returns
top_k_next_3m,ObjectiveSpecific[top_k_next_3m][XGBoost light],top_k_next_3m | ObjectiveSpecific[top_k_next_3m][XGBoost light],3,forward_3m_return,target_top_k_next_3m,overlapping_horizon_score_to_return,3-month overlapping forward-return diagnostic; not a monthly executable backtest,73,0.04196589566616212,0.0373169700853439,0.03202469470992517,0.009941200956236955,0.01750642852946596,0.07787530438979183,0.041190491806369134,1.0777715989682388,0.4826939674801253,0.29863013698630136,0.8082191780821918,1.6,5.0,False
top_k_next_3m,ObjectiveSpecific[top_k_next_3m][XGBoost light] Calibration Base,top_k_next_3m | ObjectiveSpecific[top_k_next_3m][XGBoost light] Calibration Base,3,forward_3m_return,target_top_k_next_3m,overlapping_horizon_score_to_return,3-month overlapping forward-return diagnostic; not a monthly executable backtest,73,0.040884200182301905,0.046265989951054534,0.03202469470992517,0.008859505472376728,0.011946295726340535,0.07405357786366826,0.03722625552286536,1.10417892995175,0.47598155376841395,0.2821917808219178,0.7369863013698631,1.6,5.0,False
top_k_next_3m,ObjectiveSpecific[top_k_next_3m][XGBoost light] Calibrated,top_k_next_3m | ObjectiveSpecific[top_k_next_3m][XGBoost light] Calibrated,3,forward_3m_return,target_top_k_next_3m,overlapping_horizon_score_to_return,3-month overlapping forward-return diagnostic; not a monthly executable backtest,73,0.040884200182301905,0.046265989951054534,0.03202469470992517,0.008859505472376728,0.011946295726340535,0.07405357786366826,0.03722625552286536,1.10417892995175,0.47598155376841395,0.2821917808219178,0.7369863013698631,1.6,5.0,False
top_k_next_3m,ObjectiveSpecific[top_k_next_3m][XGBoost searched],top_k_next_3m | ObjectiveSpecific[top_k_next_3m][XGBoost searched],3,forward_3m_return,target_top_k_next_3m,overlapping_horizon_score_to_return,3-month overlapping forward-return diagnostic; not a monthly executable backtest,73,0.03702405972255446,0.030834980113691946,0.03202469470992517,0.004999365012629291,0.005077281448112262,0.07887660771465589,0.039381348409974676,0.9387842807969821,0.25389506527729916,0.26301369863013696,0.9342465753424658,2.0000000000000004,5.0,False
top_k_next_3m,ObjectiveSpecific[top_k_next_3m][XGBoost searched] Calibration Base,top_k_next_3m | ObjectiveSpecific[top_k_next_3m][XGBoost searched] Calibration Base,3,forward_3m_return,target_top_k_next_3m,overlapping_horizon_score_to_return,3-month overlapping forward-return diagnostic; not a monthly executable backtest,73,0.03566335042046464,0.03328908254870337,0.03202469470992517,0.0036386557105394664,-0.0018634694159080259,0.07846916414177837,0.038464269721333884,0.9089774514745173,0.1891966615719376,0.26301369863013696,0.9726027397260274,2.0,5.0,False
top_k_next_3m,ObjectiveSpecific[top_k_next_3m][XGBoost searched] Calibrated,top_k_next_3m | ObjectiveSpecific[top_k_next_3m][XGBoost searched] Calibrated,3,forward_3m_return,target_top_k_next_3m,overlapping_horizon_score_to_return,3-month overlapping forward-return diagnostic; not a monthly executable backtest,73,0.03566335042046464,0.03328908254870337,0.03202469470992517,0.0036386557105394664,-0.0018634694159080259,0.07846916414177837,0.038464269721333884,0.9089774514745173,0.1891966615719376,0.26301369863013696,0.9726027397260274,2.0,5.0,False
top_k_next_6m,ObjectiveSpecific[top_k_next_6m][TabPFN direct],top_k_next_6m | ObjectiveSpecific[top_k_next_6m][TabPFN direct],6,forward_6m_return,target_top_k_next_6m,overlapping_horizon_score_to_return,6-month overlapping forward-return diagnostic; not a monthly executable backtest,70,0.11209142776676685,0.11445307944071348,0.06480824883396653,0.047283178932800304,0.044626035650472726,0.12553473802409743,0.06503692930825607,1.2627677395805483,1.0281622092264344,0.3571428571428571,0.31714285714285706,1.0,5.0,False
top_k_next_6m,ObjectiveSpecific[top_k_next_6m][TabPFN direct] Calibration Base,top_k_next_6m | ObjectiveSpecific[top_k_next_6m][TabPFN direct] Calibration Base,6,forward_6m_return,target_top_k_next_6m,overlapping_horizon_score_to_return,6-month overlapping forward-return diagnostic; not a monthly executable backtest,70,0.1031521637621627,0.10424412714162679,0.06480824883396653,0.03834391492819618,0.026761391268136682,0.12097297033734833,0.059838345162578147,1.2058825089090444,0.9062163129445551,0.31428571428571417,0.4942857142857142,1.2000000000000002,5.0,False
top_k_next_6m,ObjectiveSpecific[top_k_next_6m][XGBoost light],top_k_next_6m | ObjectiveSpecific[top_k_next_6m][XGBoost light],6,forward_6m_return,target_top_k_next_6m,overlapping_horizon_score_to_return,6-month overlapping forward-return diagnostic; not a monthly executable backtest,70,0.1007848908010203,0.09704107588625414,0.06480824883396653,0.035976641967053774,0.0190104537279798,0.11619762847994006,0.0594560303976381,1.2266288160751955,0.8557358212140189,0.33142857142857135,0.7228571428571426,1.6,5.0,False
top_k_next_6m,ObjectiveSpecific[top_k_next_6m][XGBoost searched],top_k_next_6m | ObjectiveSpecific[top_k_next_6m][XGBoost searched],6,forward_6m_return,target_top_k_next_6m,overlapping_horizon_score_to_return,6-month overlapping forward-return diagnostic; not a monthly executable backtest,70,0.09647510999718929,0.09863750940349567,0.06480824883396653,0.03166686116322277,0.01874555154754605,0.11354390860511172,0.05600608649214422,1.2016180406820955,0.7996221007353754,0.29714285714285704,0.9799999999999999,2.0000000000000004,5.0,False
top_k_next_6m,ObjectiveSpecific[top_k_next_6m][XGBoost light] Calibration Base,top_k_next_6m | ObjectiveSpecific[top_k_next_6m][XGBoost light] Calibration Base,6,forward_6m_return,target_top_k_next_6m,overlapping_horizon_score_to_return,6-month overlapping forward-return diagnostic; not a monthly executable backtest,70,0.08495656091541755,0.07263424190432465,0.06480824883396653,0.02014831208145104,0.010539622964029362,0.11557701807650077,0.057797659995769995,1.0395381595641622,0.4929960176000053,0.2742857142857142,0.7342857142857141,1.6,5.0,False
top_k_next_6m,ObjectiveSpecific[top_k_next_6m][XGBoost light] Calibrated,top_k_next_6m | ObjectiveSpecific[top_k_next_6m][XGBoost light] Calibrated,6,forward_6m_return,target_top_k_next_6m,overlapping_horizon_score_to_return,6-month overlapping forward-return diagnostic; not a monthly executable backtest,70,0.08495656091541755,0.07263424190432465,0.06480824883396653,0.02014831208145104,0.010539622964029362,0.11557701807650077,0.057797659995769995,1.0395381595641622,0.4929960176000053,0.2742857142857142,0.7342857142857141,1.6,5.0,False
top_k_next_6m,ObjectiveSpecific[top_k_next_6m][XGBoost searched] Calibration Base,top_k_next_6m | ObjectiveSpecific[top_k_next_6m][XGBoost searched] Calibration Base,6,forward_6m_return,target_top_k_next_6m,overlapping_horizon_score_to_return,6-month overlapping forward-return diagnostic; not a monthly executable backtest,70,0.0823600173206958,0.07658395767868108,0.06480824883396653,0.017551768486729284,0.009800259177206352,0.11334150596542371,0.053931281803381144,1.027643425946212,0.46025142009528636,0.2628571428571428,0.9514285714285715,1.6,5.0,False
top_k_next_6m,ObjectiveSpecific[top_k_next_6m][XGBoost searched] Calibrated,top_k_next_6m | ObjectiveSpecific[top_k_next_6m][XGBoost searched] Calibrated,6,forward_6m_return,target_top_k_next_6m,overlapping_horizon_score_to_return,6-month overlapping forward-return diagnostic; not a monthly executable backtest,70,0.0823600173206958,0.07658395767868108,0.06480824883396653,0.017551768486729284,0.009800259177206352,0.11334150596542371,0.053931281803381144,1.027643425946212,0.46025142009528636,0.2628571428571428,0.9514285714285715,1.6,5.0,False
