Strategy,month,Lookback Months Used,Configured Lookback Months,Weight Coverage,Ex-Ante Monthly Volatility,Ex-Ante Annualized Volatility,Ex-Ante 95pct Monthly VaR Proxy,Ex-Ante Beta To Benchmark,Realized Gross Return,Realized Net Return
12M momentum top-k portfolio,2020-07,36,36,1.0,0.03795775040688458,0.13148950449148464,0.062440499419325134,0.4608156772725118,0.07497731572682158,0.07497731572682158
12M momentum top-k portfolio,2020-08,36,36,1.0,0.052206396440272626,0.1808482622292703,0.08587952214424847,0.7780951868621699,-0.06653620777927285,-0.06673620777927286
12M momentum top-k portfolio,2020-09,36,36,1.0,0.053806942445382366,0.18639271623067324,0.088512420322654,0.7985320868801187,-0.022112913414069204,-0.022112913414069204
12M momentum top-k portfolio,2020-10,36,36,1.0,0.05415391716359422,0.1875946719124429,0.08908319373411248,0.8016399894700579,0.052185621668912094,0.052185621668912094
12M momentum top-k portfolio,2020-11,36,36,1.0,0.0631853103992411,0.21888033580699146,0.10393983560675162,0.970889478200649,0.06026062700930677,0.060060627009306776
12M momentum top-k portfolio,2020-12,36,36,1.0,0.055175974143827314,0.19113518114843117,0.09076447746659594,0.7797153476303609,0.013921812826833291,0.013721812826833291
12M momentum top-k portfolio,2021-01,36,36,1.0,0.06588054193173051,0.22821689171185822,0.10837349147769669,1.0172871695380925,-0.001881601280258981,-0.002081601280258982
12M momentum top-k portfolio,2021-02,36,36,1.0,0.0645420672157635,0.22358027928645585,0.10617170056993096,1.0023140729622944,0.0004851475631685951,0.0002851475631685977
12M momentum top-k portfolio,2021-03,36,36,1.0,0.07405442725347608,0.2565320610568678,0.12181953283196816,1.1553349745764223,0.046662069228226244,0.04626206922822625
12M momentum top-k portfolio,2021-04,36,36,1.0,0.06415281777612562,0.2222318796739148,0.10553138524172664,0.9659513884681056,0.04497711110716876,0.04457711110716876
12M momentum top-k portfolio,2021-05,36,36,1.0,0.06963699354174192,0.24122962180128557,0.11455285437616547,1.0926421749638207,-0.013762247171996657,-0.013962247171996657
12M momentum top-k portfolio,2021-06,36,36,1.0,0.08008686114850522,0.27742902505585,0.1317428865892911,1.232605590056936,-0.028136184639208993,-0.02833618463920899
12M momentum top-k portfolio,2021-07,36,36,1.0,0.0685309467171053,0.23739816320964385,0.11273340734963821,1.0903092106267982,0.017098541035800954,0.016898541035800956
12M momentum top-k portfolio,2021-08,36,36,1.0,0.07858911341478853,0.2722406747124131,0.12927909156732711,1.2053115623103974,0.0106415440628,0.010241544062800003
12M momentum top-k portfolio,2021-09,36,36,1.0,0.0765859779787212,0.26530161001299263,0.12598393377499637,1.1334995161027015,0.07099174131076325,0.07079174131076324
12M momentum top-k portfolio,2021-10,36,36,1.0,0.07599886727651377,0.26326779888121116,0.12501813666986514,1.1447407812117119,-0.04142361299370643,-0.04142361299370643
12M momentum top-k portfolio,2021-11,36,36,1.0,0.07213692285059171,0.24988963095780234,0.11866523808922337,1.137655597779461,0.021264388243907997,0.020864388243907996
12M momentum top-k portfolio,2021-12,36,36,1.0,0.0692217268782638,0.23979109588161815,0.11386974071474396,1.1162784327353579,0.0160422258505275,0.0156422258505275
12M momentum top-k portfolio,2022-01,36,36,1.0,0.06690251319313686,0.23175710400912033,0.11005463420271014,1.0471306444896291,0.016768833567228893,0.016768833567228893
12M momentum top-k portfolio,2022-02,36,36,1.0,0.0591088896187338,0.204759199997255,0.09723412342281709,0.9133985091569773,0.060488747914543645,0.06028874791454365
12M momentum top-k portfolio,2022-03,36,36,1.0,0.05608781636574996,0.1942938952621442,0.09226445792165867,0.8650429741357133,-0.022614194774172435,-0.02301419477417244
12M momentum top-k portfolio,2022-04,36,36,1.0,0.05221308925236102,0.18087144681043552,0.08589053182013387,0.7550286782046456,0.05268191704568839,0.0524819170456884
12M momentum top-k portfolio,2022-05,36,36,1.0,0.051673196081909616,0.179001202006673,0.08500240755474132,0.7540234116842873,-0.06865184877995337,-0.06865184877995337
12M momentum top-k portfolio,2022-06,36,36,1.0,0.05299604537580389,0.18358368638223596,0.0871784946431974,0.7644335329866622,0.02199026610958581,0.021990266109585807
12M momentum top-k portfolio,2022-07,36,36,1.0,0.05280861123486756,0.18293439547188647,0.08687016548135713,0.7335906977884943,-0.009003235823087288,-0.009003235823087288
12M momentum top-k portfolio,2022-08,36,36,1.0,0.04541704305312578,0.15732925219511393,0.07471103582239191,0.5833304685253046,-0.05202288784328937,-0.05222288784328937
12M momentum top-k portfolio,2022-09,36,36,1.0,0.0537852010002409,0.18631740165544328,0.08847665564539628,0.7275109832970896,0.09140604947206518,0.09120604947206516
12M momentum top-k portfolio,2022-10,36,36,1.0,0.05540386176776075,0.1919246070345689,0.09113935260796643,0.7426323108647371,0.0378553122513571,0.037855312251357104
12M momentum top-k portfolio,2022-11,36,36,1.0,0.0555402866479223,0.1923971966822815,0.09136377153583218,0.7447333717699268,-0.03002241350104733,-0.03002241350104733
12M momentum top-k portfolio,2022-12,36,36,1.0,0.057015924230488756,0.19750895521540793,0.093791195359154,0.6787901645025901,0.007149428144507387,0.006749428144507388
12M momentum top-k portfolio,2023-01,36,36,1.0,0.05666046225803247,0.19627759882250206,0.09320646041446341,0.6653089111761405,-0.06408592921554587,-0.06408592921554587
12M momentum top-k portfolio,2023-02,36,36,1.0,0.06532517184640325,0.22629303330227687,0.10745990768733335,0.8993796813462435,0.019679252948768357,0.019279252948768356
12M momentum top-k portfolio,2023-03,36,36,1.0,0.03820471602398956,0.13234501848458147,0.06284675785946282,0.5721069391801882,0.0025626355211696202,0.0019626355211696212
12M momentum top-k portfolio,2023-04,36,36,1.0,0.055397176237192834,0.19190144767733053,0.09112835491018222,0.957798113064329,-0.03078032711403174,-0.03138032711403174
12M momentum top-k portfolio,2023-05,36,36,1.0,0.0514600628436633,0.17826288681182437,0.08465180337782613,0.8822027560975068,0.037418996923648654,0.037018996923648656
12M momentum top-k portfolio,2023-06,36,36,1.0,0.05953619555851812,0.2062394311934198,0.09793704169376231,1.1515811046671578,0.02499175550015025,0.02459175550015025
12M momentum top-k portfolio,2023-07,36,36,1.0,0.054533087889661526,0.1889081578370256,0.08970692957849322,0.9791136098531374,0.00462629235540899,0.00422629235540899
12M momentum top-k portfolio,2023-08,36,36,1.0,0.05049015385067894,0.17490302350269063,0.08305630308436686,0.9553700840988247,-0.07500432977589638,-0.07520432977589639
12M momentum top-k portfolio,2023-09,36,36,1.0,0.05619633646746936,0.1946698199217853,0.0924429734889871,1.0646453911709932,-0.022772883373313912,-0.02297288337331391
12M momentum top-k portfolio,2023-10,36,36,1.0,0.046551976486102806,0.1612607769333635,0.07657800131963911,0.7714301803124719,0.08823275933010924,0.08783275933010924
12M momentum top-k portfolio,2023-11,36,36,1.0,0.054656857793304044,0.18933690936013908,0.08991053106998516,1.0429502033331979,0.02606674337163355,0.02566674337163355
12M momentum top-k portfolio,2023-12,36,36,1.0,0.05835142925434501,0.20213528032557296,0.09598810112339753,1.1471448900745416,0.008301631014004295,0.008101631014004294
12M momentum top-k portfolio,2024-01,36,36,1.0,0.056065136357929236,0.1942153294104211,0.0922271493087936,1.1197926361509118,0.04858733964010638,0.04838733964010638
12M momentum top-k portfolio,2024-02,36,36,1.0,0.05814930226161714,0.2014350918836014,0.0956556022203602,1.153554788065897,0.019924078895952716,0.019724078895952717
12M momentum top-k portfolio,2024-03,36,36,1.0,0.057049917632007605,0.1976267118125134,0.09384711450465251,1.133516186189142,-0.04909136780075856,-0.04929136780075856
12M momentum top-k portfolio,2024-04,36,36,1.0,0.053800411952443186,0.186370093939535,0.08850167766176904,1.078075986925252,0.05353108066624346,0.05333108066624346
12M momentum top-k portfolio,2024-05,36,36,1.0,0.05116280241270145,0.17723314647281288,0.08416280996889389,0.9750808783838963,0.015396710826112936,0.015196710826112935
12M momentum top-k portfolio,2024-06,36,36,1.0,0.05120680041640439,0.17738556002850306,0.08423518668498521,0.9730400469924925,0.0029773658486798244,0.0027773658486798234
12M momentum top-k portfolio,2024-07,36,36,1.0,0.04725088039111797,0.16368185107955263,0.07772769824338907,0.9245453043459274,0.013786486282678779,0.013586486282678776
12M momentum top-k portfolio,2024-08,36,36,1.0,0.047124198956635166,0.16324301371775277,0.07751930728366485,0.9237891366611207,0.03080287370656374,0.03080287370656374
12M momentum top-k portfolio,2024-09,36,36,1.0,0.04338141446572858,0.15027762791769073,0.07136242679612352,0.8477247767968715,0.008595077550572117,0.008395077550572116
12M momentum top-k portfolio,2024-10,36,36,1.0,0.04539818316706745,0.15726391963335798,0.07468001130982596,0.8439511579394006,0.0378707383804834,0.03747073838048341
12M momentum top-k portfolio,2024-11,36,36,1.0,0.048813540695925334,0.16909506516534745,0.08029827444479717,0.9322914131573026,-0.058668137534407895,-0.05906813753440789
12M momentum top-k portfolio,2024-12,36,36,1.0,0.04702386594162905,0.16289544995841843,0.0773542594739798,0.9334229730485117,0.024847964186064254,0.024247964186064255
12M momentum top-k portfolio,2025-01,36,36,1.0,0.04228439725124537,0.14647744881316552,0.06955783347829864,0.7067406441521028,0.009680098053516328,0.009280098053516329
12M momentum top-k portfolio,2025-02,36,36,1.0,0.04228424312661975,0.14647691490980097,0.06955757994328948,0.7254716002171204,0.004635972812867487,0.004635972812867491
12M momentum top-k portfolio,2025-03,36,36,1.0,0.042970431532713675,0.14885394127563972,0.070686359871314,0.6219932386883084,-0.009863038661020762,-0.010063038661020764
12M momentum top-k portfolio,2025-04,36,36,1.0,0.04148280471533677,0.14370065081484215,0.06823921375672898,0.613930829197383,0.03132186610155339,0.03132186610155339
12M momentum top-k portfolio,2025-05,36,36,1.0,0.04077664076082907,0.14125442711947997,0.06707757405156382,0.803324509472457,0.017597859325823674,0.017197859325823673
12M momentum top-k portfolio,2025-06,36,36,1.0,0.03776819451156527,0.13083286360835011,0.06212867997152487,0.5741360996417456,0.01652767268648061,0.01632767268648061
12M momentum top-k portfolio,2025-07,36,36,1.0,0.03609405401017706,0.1250334707935237,0.05937471884674127,0.6281984098084541,0.02730935154749881,0.027109351547498814
12M momentum top-k portfolio,2025-08,36,36,1.0,0.0335431134673654,0.11619675353904946,0.05517842165381609,0.6887707102964566,0.07980411036573708,0.07940411036573708
12M momentum top-k portfolio,2025-09,36,36,1.0,0.034523269106989544,0.11959211227335782,0.0567907776809978,0.757446953936193,0.03725952198864051,0.03705952198864051
12M momentum top-k portfolio,2025-10,36,36,1.0,0.0376823214476354,0.13053539058889382,0.06198741878136023,0.7758385235794909,0.021196647596800403,0.020996647596800408
12M momentum top-k portfolio,2025-11,36,36,1.0,0.03490821286026576,0.12092559655081915,0.05742401015513718,0.6271990412372324,0.08789410514208389,0.08769410514208388
12M momentum top-k portfolio,2025-12,36,36,1.0,0.03651783365473364,0.12650148654469465,0.06007183636203684,0.6664114027436737,0.050123894963657725,0.050123894963657725
12M momentum top-k portfolio,2026-01,36,36,1.0,0.036476257428457046,0.12635746227209857,0.06000344346981184,0.6508045782760884,0.04803532841319125,0.04803532841319125
12M momentum top-k portfolio,2026-02,36,36,1.0,0.03557404041885109,0.1232320908719178,0.05851929648901004,0.4761437917924792,-0.08928633503658363,-0.08948633503658364
12M momentum top-k portfolio,2026-03,36,36,1.0,0.03779994399658377,0.1309428470506825,0.062180907874380305,0.21486659516218048,0.028642667014653924,0.028242667014653923
Low volatility top-k portfolio,2020-01,36,36,1.0,0.010821342631609802,0.037486230488118555,0.017801108628998124,0.15964950371828618,-0.00793924599595799,-0.00843924599595799
Low volatility top-k portfolio,2020-02,36,36,1.0,0.011153008897660164,0.03863515613603032,0.01834669963665097,3.0509067360947002e-05,-0.029227420553090157,-0.02942742055309016
Low volatility top-k portfolio,2020-03,36,36,1.0,0.015066997352151851,0.052193609862865496,0.024785210644289797,0.18597699243968752,0.019683627073350606,0.019483627073350607
Low volatility top-k portfolio,2020-04,36,36,1.0,0.01357288108540704,0.0470178392900312,0.02232738938549458,0.09104377005579505,0.018298019703110714,0.018098019703110715
Low volatility top-k portfolio,2020-05,36,36,1.0,0.013762027332665336,0.04767306111065591,0.022638534962234478,0.09508306500348775,0.009376384146327243,0.009376384146327243
Low volatility top-k portfolio,2020-06,36,36,1.0,0.016642224592446967,0.05765035709018079,0.02737645945457526,-0.06042063685916292,0.03769429585922324,0.03749429585922324
Low volatility top-k portfolio,2020-07,36,36,1.0,0.014779743577775289,0.05119853359909323,0.02431267818544035,0.10727198884117467,-0.0030737759801939823,-0.0032737759801939824
Low volatility top-k portfolio,2020-08,36,36,1.0,0.013317830204910163,0.046134317122959664,0.021907830687077218,0.014908757693191676,-0.0008295205238535441,-0.001029520523853544
Low volatility top-k portfolio,2020-09,36,36,1.0,0.013239964118195415,0.045864581086206654,0.021779740974431458,0.017481901803477636,-0.005619998536480476,-0.005619998536480476
Low volatility top-k portfolio,2020-10,36,36,1.0,0.013337926216227609,0.04620393174822226,0.021940888625694415,0.020903800950563014,0.012747229746133204,0.012747229746133204
Low volatility top-k portfolio,2020-11,36,36,1.0,0.013383510915262173,0.04636184177777346,0.022015875455606276,0.025271689053409145,0.001300683551519266,0.001300683551519266
Low volatility top-k portfolio,2020-12,36,36,1.0,0.0133952635718135,0.04640255417431507,0.02203520857563321,0.024715361633692853,-0.011692132906485629,-0.01169213290648563
Low volatility top-k portfolio,2021-01,36,36,1.0,0.016243001738545374,0.05626740855718038,0.026719737859907142,0.2158915785740383,-0.011889267357535881,-0.012089267357535884
Low volatility top-k portfolio,2021-02,36,36,1.0,0.015791251220666984,0.05470249885855853,0.025976608257997188,0.20615322862450483,0.010691659376751362,0.010691659376751362
Low volatility top-k portfolio,2021-03,36,36,1.0,0.015792535411653284,0.05470694742662832,0.025978720752169653,0.20751576995701548,0.00921419349877093,0.00921419349877093
Low volatility top-k portfolio,2021-04,36,36,1.0,0.015473382702315488,0.05360137001073567,0.025453714545308977,0.2048691899316531,0.005655021594189691,0.005655021594189692
Low volatility top-k portfolio,2021-05,36,36,1.0,0.016955425073154944,0.05873531538126322,0.027891674245339882,0.23125304625331286,0.013194074977228,0.012994074977228
Low volatility top-k portfolio,2021-06,36,36,1.0,0.0169769497819717,0.05880987915984071,0.02792708239134345,0.23153893633222652,0.0186919383724089,0.0186919383724089
Low volatility top-k portfolio,2021-07,36,36,1.0,0.015456765218721417,0.053543805358977924,0.02542637878479673,0.20768114578085717,0.0018402376762214124,0.0016402376762214123
Low volatility top-k portfolio,2021-08,36,36,1.0,0.019068600934601204,0.06605557129596933,0.03136784853741898,0.2859663004080489,-0.015355676825301014,-0.015555676825301012
Low volatility top-k portfolio,2021-09,36,36,1.0,0.015832245232193676,0.054844506280099126,0.026044043406958598,0.21089645716127903,0.0028128001794925023,0.002612800179492502
Low volatility top-k portfolio,2021-10,36,36,1.0,0.01575071511323176,0.054562077663320774,0.025909926361266246,0.2107479322038905,-0.0008418495521574699,-0.0008418495521574699
Low volatility top-k portfolio,2021-11,36,36,1.0,0.01578860830080044,0.05469334351558016,0.025972260654816722,0.21129850317463417,0.018494552385999084,0.018494552385999084
Low volatility top-k portfolio,2021-12,36,36,1.0,0.015928190271679132,0.05517686964634515,0.026201872996912172,0.12801257931924087,-0.015051959154463713,-0.015251959154463713
Low volatility top-k portfolio,2022-01,36,36,1.0,0.015974554842925922,0.05533748123248632,0.02627814271661314,0.1289374803963214,0.006221292904381848,0.006221292904381848
Low volatility top-k portfolio,2022-02,36,36,1.0,0.01595516218038688,0.055270303078863006,0.02624624178673642,0.12673879790534895,-0.024334121397442843,-0.024334121397442846
Low volatility top-k portfolio,2022-03,36,36,1.0,0.01586506086184857,0.0549581829557884,0.026098025117740894,0.21365969281052907,-0.024203582618331866,-0.024403582618331865
Low volatility top-k portfolio,2022-04,36,36,1.0,0.01792661427116431,0.0620996134506918,0.02948928047606529,0.14234950531091092,0.011217627541677745,0.011017627541677745
Low volatility top-k portfolio,2022-05,36,36,1.0,0.017897633998196313,0.061999222840296235,0.029441607927032935,0.15681641238387958,-0.02654011780890906,-0.02654011780890906
Low volatility top-k portfolio,2022-06,36,36,1.0,0.018007107429116466,0.0623784499291614,0.029621691720896588,0.15869324087734918,0.021602766715743862,0.02160276671574386
Low volatility top-k portfolio,2022-07,36,36,1.0,0.018325104960583326,0.06348002569152558,0.030144797660159574,0.16366250294853432,-0.03839231542540336,-0.038392315425403355
Low volatility top-k portfolio,2022-08,36,36,1.0,0.01851955891486845,0.0641536339486346,0.0304646744149586,0.18764135651028493,-0.024893003402085626,-0.02489300340208563
Low volatility top-k portfolio,2022-09,36,36,1.0,0.018826588943152037,0.06521721716550756,0.0309697388114851,0.19539006075114865,-0.0006558524810394983,-0.0006558524810394984
Low volatility top-k portfolio,2022-10,36,36,1.0,0.018743639859769488,0.06492987311178787,0.030833287569320807,0.18755914773559368,0.0422806610617418,0.042280661061741796
Low volatility top-k portfolio,2022-11,36,36,1.0,0.020026774915921048,0.06937478333224237,0.032944044736690124,0.19880695604228263,-5.0029043963295615e-05,-5.0029043963295615e-05
Low volatility top-k portfolio,2022-12,36,36,1.0,0.020160316321773706,0.06983738433194432,0.03316372034931775,0.26469151554016407,0.017971406679252833,0.017771406679252835
Low volatility top-k portfolio,2023-01,36,36,1.0,0.021935694423391276,0.07598747448123795,0.03608421732647865,0.2896586686882137,-0.0330168342889404,-0.0332168342889404
Low volatility top-k portfolio,2023-02,36,36,1.0,0.02264713487147292,0.0784519764865119,0.037254536863572954,0.30760374705223975,0.028793446782610754,0.028793446782610754
Low volatility top-k portfolio,2023-03,36,36,1.0,0.021959658908334713,0.07607048989223646,0.0361236389042106,0.3316208369910204,0.008540544429341513,0.008540544429341513
Low volatility top-k portfolio,2023-04,36,36,1.0,0.019015056678699762,0.06587008855261979,0.03127976823646111,0.2971212220412977,-0.017829102636200255,-0.018029102636200257
Low volatility top-k portfolio,2023-05,36,36,1.0,0.01909053774086017,0.06613156262196197,0.03140393458371498,0.2980711102773605,0.005453760074801161,0.005453760074801162
Low volatility top-k portfolio,2023-06,36,36,1.0,0.01909923627438455,0.0661616952259931,0.03141824367136258,0.2921961934720682,0.0031866051900350414,0.003186605190035041
Low volatility top-k portfolio,2023-07,36,36,1.0,0.01836124333787248,0.06360521270266138,0.03020424529080023,0.2823241945093665,-0.005983361812896626,-0.005983361812896626
Low volatility top-k portfolio,2023-08,36,36,1.0,0.018369680472622402,0.06363443979477573,0.03021812437746385,0.28997268311535845,-0.031072243667201564,-0.03107224366720156
Low volatility top-k portfolio,2023-09,36,36,1.0,0.019689303689380946,0.06820574871132229,0.03238890456903166,0.23465233693112753,0.01049028007226225,0.010290280072262249
Low volatility top-k portfolio,2023-10,36,36,1.0,0.0214317086386441,0.0742416165102888,0.03525516071056955,0.3753408983915042,0.05234741367169171,0.05214741367169171
Low volatility top-k portfolio,2023-11,36,36,1.0,0.02237758868806064,0.07751824111719921,0.036811133391859756,0.3975448677344097,0.03121704475371261,0.03121704475371261
Low volatility top-k portfolio,2023-12,36,36,1.0,0.022946818267520177,0.07949011022278918,0.03774751605007069,0.4046531662343511,0.009951181012627819,0.00995118101262782
Low volatility top-k portfolio,2024-01,36,36,1.0,0.02295305478608485,0.0795117141568219,0.03775777512310958,0.4046087327302759,-0.006869489321407895,-0.006869489321407895
Low volatility top-k portfolio,2024-02,36,36,1.0,0.022983870977025783,0.07961846457363277,0.03780846775720741,0.39632104871614676,0.01069162661643035,0.01069162661643035
Low volatility top-k portfolio,2024-03,36,36,1.0,0.0230165999031233,0.07973184089938891,0.03786230684063783,0.39776312488313487,-0.022827922152275738,-0.022827922152275738
Low volatility top-k portfolio,2024-04,36,36,1.0,0.020484205361246,0.07095936887670572,0.03369651781924967,0.3299597143990129,0.01719339218963394,0.016993392189633943
Low volatility top-k portfolio,2024-05,36,36,1.0,0.020668513581760868,0.07159783128107444,0.03399970484199663,0.33093016102966194,0.004056532466879426,0.004056532466879426
Low volatility top-k portfolio,2024-06,36,36,1.0,0.020646761500747974,0.07152247986210507,0.03396392266873042,0.3292205162152158,0.023964331473353306,0.023964331473353306
Low volatility top-k portfolio,2024-07,36,36,1.0,0.022369368324652673,0.07748976494304065,0.036797610894053645,0.36549473850362846,0.020432996397506554,0.020232996397506555
Low volatility top-k portfolio,2024-08,36,36,1.0,0.02128293792851261,0.0737262596530371,0.03501043289240324,0.3313239723041012,0.013971136292835239,0.01377113629283524
Low volatility top-k portfolio,2024-09,36,36,1.0,0.021227217650060366,0.07353323894645476,0.0349187730343493,0.3341796066627972,-0.022808002051346945,-0.022808002051346945
Low volatility top-k portfolio,2024-10,36,36,1.0,0.021614941078057413,0.07487635229960608,0.03555657807340445,0.35024753419571636,0.014785402599251719,0.014785402599251719
Low volatility top-k portfolio,2024-11,36,36,1.0,0.021733644767574757,0.07528755394218592,0.03575184564266048,0.34881428812722876,-0.018658216777069202,-0.018658216777069206
Low volatility top-k portfolio,2024-12,36,36,1.0,0.02178205938248489,0.07545526708789238,0.035831487684187646,0.34944471353336726,0.0038988230587390094,0.0038988230587390102
Low volatility top-k portfolio,2025-01,36,36,1.0,0.021594330105121736,0.07480495379497004,0.03552267302292526,0.3530098233215897,0.022546864245601265,0.022546864245601265
Low volatility top-k portfolio,2025-02,36,36,1.0,0.02426860276590628,0.08406890603851251,0.03992185154991583,0.4317748633190576,-0.007936330952802061,-0.008136330952802064
Low volatility top-k portfolio,2025-03,36,36,1.0,0.01764633820270262,0.0611287086692492,0.02902822634344581,0.26793223576918596,-0.01426219837821705,-0.014462198378217052
Low volatility top-k portfolio,2025-04,36,36,1.0,0.023728354227417196,0.08219743020375667,0.03903314270410129,0.344995051092653,-0.010007857307922797,-0.010207857307922797
Low volatility top-k portfolio,2025-05,36,36,1.0,0.023738884524805277,0.0822339082239466,0.03905046504330468,0.3332806760938569,0.020928175994167297,0.020928175994167297
Low volatility top-k portfolio,2025-06,36,36,1.0,0.0236237587644651,0.08183510089160824,0.038861083167545094,0.3540919379651517,0.0021621898258372243,0.0021621898258372243
Low volatility top-k portfolio,2025-07,36,36,1.0,0.019948614874181703,0.06910402900541386,0.0328154714680289,0.35972934900136583,0.004949725412931639,0.004749725412931639
Low volatility top-k portfolio,2025-08,36,36,1.0,0.019729347596424075,0.0683444648743868,0.0324547767961176,0.41854208583474534,0.02025759013622701,0.020057590136227012
Low volatility top-k portfolio,2025-09,36,36,1.0,0.018407933558125523,0.06376695237005109,0.030281050703116486,0.4109379870628528,0.006687719267792103,0.006687719267792103
Low volatility top-k portfolio,2025-10,36,36,1.0,0.02109092166798084,0.07306109581479629,0.03469456614382848,0.36838637304758676,0.003128863240848357,0.0029288632408483567
Low volatility top-k portfolio,2025-11,36,36,1.0,0.020345520966609618,0.07047895204125142,0.03346838199007282,0.34791373944445825,-0.0003129710298847455,-0.0003129710298847457
Low volatility top-k portfolio,2025-12,36,36,1.0,0.020291557428069894,0.07029201686023742,0.03337961196917497,0.37694707139267536,0.0008377098549657403,0.0008377098549657403
Low volatility top-k portfolio,2026-01,36,36,1.0,0.019729022418653815,0.06834333842554764,0.03245424187868553,0.36244012246828516,0.013938720877745859,0.013938720877745859
Low volatility top-k portfolio,2026-02,36,36,1.0,0.01871560230620317,0.06483274817719428,0.030787165793704212,0.3172595192065556,-0.016534365505025385,-0.016534365505025385
Low volatility top-k portfolio,2026-03,36,36,1.0,0.01831425603872378,0.06344244392378941,0.030126951183700616,0.30946369574827703,0.00289783482366357,0.00289783482366357
Rule[6M momentum top-k],2020-01,36,36,1.0,0.03551018705664118,0.12301089633675451,0.058414257708174745,0.859412811572444,-0.07074427992133878,-0.07124427992133879
Rule[6M momentum top-k],2020-02,36,36,1.0,0.032111173149716475,0.11123636677190094,0.0528228798312836,0.7091393969983137,-0.08338603118809135,-0.08378603118809134
Rule[6M momentum top-k],2020-03,36,36,1.0,0.014599213261849278,0.05057315824011261,0.024015705815742062,0.06319006829425926,0.0443198640669674,0.043719864066967394
Rule[6M momentum top-k],2020-04,36,36,1.0,0.02380665111131843,0.08246865856573918,0.039161941078118816,0.31080185913899755,0.034838734026955386,0.03463873402695539
Rule[6M momentum top-k],2020-05,36,36,1.0,0.024082863361930943,0.08342548586920683,0.0396163102303764,0.31337781733164655,0.03469606784732387,0.03469606784732387
Rule[6M momentum top-k],2020-06,36,36,1.0,0.023971298442056848,0.08303901365007826,0.039432785937183516,0.3153104966340677,0.062014336628945094,0.06201433662894509
Rule[6M momentum top-k],2020-07,36,36,1.0,0.03795775040688458,0.13148950449148464,0.062440499419325134,0.4608156772725118,0.07497731572682158,0.07477731572682157
Rule[6M momentum top-k],2020-08,36,36,1.0,0.052206396440272626,0.1808482622292703,0.08587952214424847,0.7780951868621699,-0.06653620777927285,-0.06673620777927286
Rule[6M momentum top-k],2020-09,36,36,1.0,0.06192155460299944,0.214502557312091,0.10186095732193408,0.9860578328616035,-0.02010846276311913,-0.02030846276311913
Rule[6M momentum top-k],2020-10,36,36,1.0,0.06044282001650727,0.2093800704426634,0.09942843892715446,0.9440380806095449,0.08264378881925959,0.0824437888192596
Rule[6M momentum top-k],2020-11,36,36,1.0,0.06973503236396393,0.24156923824369103,0.11471412823872067,1.1215085257282147,0.03870197506679621,0.038101975066796204
Rule[6M momentum top-k],2020-12,36,36,1.0,0.06810302482172813,0.235915798280715,0.11202947583174278,1.0542715611928053,0.014557706613299318,0.014157706613299318
Rule[6M momentum top-k],2021-01,36,36,1.0,0.06764880053527066,0.23434231919636286,0.11128227688052023,1.0843330235132262,0.045194696915808796,0.04459469691580879
Rule[6M momentum top-k],2021-02,36,36,1.0,0.07655806387827037,0.26520491273253577,0.12593801507975474,1.158797450155486,0.006497150177348132,0.006097150177348132
Rule[6M momentum top-k],2021-03,36,36,1.0,0.08004043727274635,0.27726820803285274,0.13166651931366774,1.2380583579496067,0.04545929249507657,0.04525929249507656
Rule[6M momentum top-k],2021-04,36,36,1.0,0.08025051620915165,0.2779959428157608,0.13201209916405446,1.2372105812188547,0.039628313969847145,0.039628313969847145
Rule[6M momentum top-k],2021-05,36,36,1.0,0.07849198585889322,0.2719042149891618,0.12911931673787935,1.204224232931095,0.0006433141026761283,0.00044331410267612877
Rule[6M momentum top-k],2021-06,36,36,1.0,0.07156664024149567,0.24791411405054775,0.11772712319726038,1.0809423696922333,-0.0029175027342773097,-0.0033175027342773125
Rule[6M momentum top-k],2021-07,36,36,1.0,0.0715954169889672,0.2480137996279423,0.11777446094685104,1.0856479557154637,0.0074771360378428145,0.0074771360378428145
Rule[6M momentum top-k],2021-08,36,36,1.0,0.05600787157982689,0.19401695840010624,0.09213294874881524,0.9067149717361677,-0.055606858399515804,-0.05620685839951581
Rule[6M momentum top-k],2021-09,36,36,1.0,0.057422799255384904,0.19891841164630988,0.09446050477510817,0.9052421804992449,0.070847578916705,0.07064757891670499
Rule[6M momentum top-k],2021-10,36,36,1.0,0.07004019871074184,0.24262636547845007,0.11521612687917032,1.1131794768094871,-0.0026055411506349596,-0.00300554115063496
Rule[6M momentum top-k],2021-11,36,36,1.0,0.04816708218663425,0.16685566719919268,0.07923485019701335,0.7664794132272724,0.00891650450599859,0.008516504505998591
Rule[6M momentum top-k],2021-12,36,36,1.0,0.053149595900674536,0.18411560100344562,0.08743108525660961,0.9047747328246053,-0.07703373129951888,-0.07763373129951888
Rule[6M momentum top-k],2022-01,36,36,1.0,0.06272213884127922,0.21727586246496983,0.10317791839390432,1.0170192115281227,0.017415114927684064,0.016615114927684065
Rule[6M momentum top-k],2022-02,36,36,1.0,0.05431135329305221,0.18814004666277934,0.08934217616707088,0.7245249301800682,0.03254789974994741,0.03214789974994741
Rule[6M momentum top-k],2022-03,36,36,1.0,0.06120425159310762,0.21201774679698157,0.10068099387066204,0.9097752622961905,-0.02825404406298999,-0.028654044062989992
