month,Equal weight universe,SPY only,60/40 SPY/TLT,Inverse volatility universe,12M momentum top-k portfolio,Low volatility top-k portfolio,Rule[6M momentum top-k],Rule[6M momentum top-k] | inverse-vol capped top-k,Rule[Risk-adjusted momentum top-k],Rule[Risk-adjusted momentum top-k] | inverse-vol capped top-k,TabPFN[Direct allocation scorer],TabPFN[Direct allocation scorer] | inverse-vol capped top-k,TabPFN[Direct allocation scorer] Calibration Base,TabPFN[Direct allocation scorer] Calibration Base | inverse-vol capped top-k,XGBoost[GPU allocation scorer],XGBoost[GPU allocation scorer] | inverse-vol capped top-k,XGBoost[GPU allocation scorer] Calibrated,XGBoost[GPU allocation scorer] Calibrated | inverse-vol capped top-k,XGBoost[GPU allocation scorer] Calibration Base,XGBoost[GPU allocation scorer] Calibration Base | inverse-vol capped top-k
2022-09,0.0,0.0,0.0,0.053581171384203236,0.0,0.0,0.6666666666666666,0.7,0.6666666666666666,0.7,0.0,0.0,0.6666666666666666,0.7061687951002019,0.6666666666666666,0.7000000000000001,1.3333333333333333,1.4,1.3333333333333333,1.4
2022-10,0.0,0.0,0.0,0.05874334004655692,0.6666666666666666,0.6666666666666666,1.3333333333333333,1.4,1.3333333333333333,1.4,0.6666666666666666,0.7,0.6666666666666666,0.7128334664533562,0.6666666666666666,0.7,1.3333333333333333,1.3,1.3333333333333333,1.3
2022-11,0.0,0.0,0.0,0.04708962546458685,0.0,0.0,0.0,0.0,0.6666666666666666,0.7,0.6666666666666666,0.7,0.6666666666666666,0.7137120967228974,1.3333333333333333,1.370171295465843,1.3333333333333333,1.4,1.3333333333333333,1.4
2022-12,0.0,0.0,0.0,0.03541203673866604,0.0,0.0,0.6666666666666666,0.7,0.6666666666666666,0.7,0.6666666666666666,0.7,0.0,0.0043112394302425305,1.3333333333333333,1.3881946316189828,0.6666666666666666,0.7,0.6666666666666666,0.7
2023-01,0.0,0.0,0.0,0.064569066534902,0.6666666666666666,0.6666666666666666,0.0,0.0,0.6666666666666666,0.6322839675960026,1.3333333333333333,1.4,0.0,0.01073363076587297,1.3333333333333333,1.388194631618983,1.3333333333333333,1.3,1.3333333333333333,1.3
2023-02,0.0,0.0,0.0,0.0673680191691931,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6799273065155491,1.3333333333333333,1.3322839675960025,0.6666666666666666,0.7,0.0,0.0010717376151438973,1.3333333333333333,1.3,0.6666666666666666,0.7,0.6666666666666666,0.7
2023-03,0.0,0.0,0.0,0.0983391287341789,0.0,0.0,0.6666666666666666,0.6353609076261094,1.3333333333333333,1.3,0.6666666666666666,0.7,0.6666666666666666,0.7,1.3333333333333333,1.3,0.6666666666666666,0.7,0.6666666666666666,0.7
2023-04,0.0,0.0,0.0,0.024993660867931693,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.7,0.6666666666666666,0.7,1.3333333333333333,1.3,1.3333333333333333,1.3
2023-05,0.0,0.0,0.0,0.046135757107314705,0.6666666666666666,0.6666666666666666,0.0,0.01647766133164963,0.6666666666666666,0.7164776613316495,0.6666666666666666,0.7,0.0,0.04111952196960422,1.3333333333333333,1.393876403082503,0.6666666666666666,0.7000000000000001,0.6666666666666666,0.7000000000000001
2023-06,0.0,0.0,0.0,0.07454654875494554,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.7000000000000001,0.6666666666666666,0.6835223386683504,0.6666666666666666,0.6837766487944296,0.0,0.009172892883697548,1.9999999999999998,2.0,1.9999999999999998,2.0,1.9999999999999998,2.0
2023-07,0.0,0.0,0.0,0.048931327177224745,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.004747218596234171,0.0,0.05145439186135298,0.0,0.00745878199945188,1.3333333333333333,1.3,1.9999999999999998,2.0,1.9999999999999998,2.0
2023-08,0.0,0.0,0.0,0.07847625680929765,0.6666666666666666,0.0,0.6666666666666666,0.7,0.6666666666666666,0.6136540581672258,0.6666666666666666,0.7099321834889138,0.0,0.0411295154309107,1.3333333333333333,1.3,1.3333333333333333,1.3,1.3333333333333333,1.3
2023-09,0.0,0.0,0.0,0.03833112390550969,0.6666666666666666,0.0,0.6666666666666666,0.7000000000000001,0.6666666666666666,0.7114520723269763,0.6666666666666666,0.6740851670700125,0.6666666666666666,0.6847400274765467,1.9999999999999998,2.0,1.3333333333333333,1.4,1.3333333333333333,1.4
2023-10,0.0,0.0,0.0,0.08007361965674789,0.6666666666666666,0.0,0.0,0.002201985840249554,0.6666666666666666,0.7022019858402495,0.0,0.002336204676740339,0.6666666666666666,0.7000000000000001,1.3333333333333333,1.3259148329299877,0.6666666666666666,0.7023362046767404,0.6666666666666666,0.7023362046767404
2023-11,0.0,0.0,0.0,0.042203235399952965,0.6666666666666666,0.0,0.6666666666666666,0.7,0.6666666666666666,0.7,1.3333333333333333,1.387274926260397,0.0,0.07642137174675268,1.3333333333333333,1.3,1.9999999999999998,2.0,1.9999999999999998,2.0
2023-12,0.0,0.0,0.0,0.053805464427195485,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6000000000000001,0.6666666666666666,0.7,0.6666666666666666,0.7,0.0,0.0,0.6666666666666666,0.6341247725834214,0.6666666666666666,0.7000000000000001,0.6666666666666666,0.7000000000000001
2024-01,0.0,0.0,0.0,0.04792899068916997,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.7,0.6666666666666666,0.7,0.6666666666666666,0.7,0.0,0.0,1.3333333333333333,1.3758539461529724,1.3333333333333333,1.3569633189449015,1.3333333333333333,1.3569633189449015
2024-02,0.0,0.0,0.0,0.02609806937831286,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6300723111401598,0.0,0.0,1.3333333333333333,1.3758539461529724,0.6666666666666666,0.6606537360620552,0.6666666666666666,0.6606537360620552
